"p1_red","farm_red","pct_hunt","scenario","mean_prev","fadeout","hunt_label","scenario_label","p1_red_pct","farm_red_pct"
0.45,0,0.5,"spillover",0.17271296704349,0.324,"eta[h]==0.50","Spillover",45,0
0.45,0,0.95,"spillover",0.171485939567409,0.284,"eta[h]==0.95","Spillover",45,0
0.45,0.05,0.2,"spillover",0.165555256446946,0.276,"eta[h]==0.20","Spillover",45,5
0.45,0.05,0.5,"spillover",0.146708107864042,0.308,"eta[h]==0.50","Spillover",45,5
0.45,0.05,0.95,"spillover",0.165627435929444,0.272,"eta[h]==0.95","Spillover",45,5
0.45,0.1,0.2,"spillover",0.15638511494028,0.348,"eta[h]==0.20","Spillover",45,10
0.45,0.1,0.5,"spillover",0.161341563773422,0.34,"eta[h]==0.50","Spillover",45,10
0.45,0.1,0.95,"spillover",0.169210597653259,0.36,"eta[h]==0.95","Spillover",45,10
0.45,0.15,0.2,"spillover",0.15312750081216,0.34,"eta[h]==0.20","Spillover",45,15
0.45,0.15,0.5,"spillover",0.138804508555937,0.344,"eta[h]==0.50","Spillover",45,15
0.45,0.15,0.95,"spillover",0.143610603622181,0.38,"eta[h]==0.95","Spillover",45,15
0.45,0.2,0.2,"spillover",0.140509725211211,0.388,"eta[h]==0.20","Spillover",45,20
0.45,0.2,0.5,"spillover",0.149999201278161,0.424,"eta[h]==0.50","Spillover",45,20
0.45,0.2,0.95,"spillover",0.153643093181263,0.364,"eta[h]==0.95","Spillover",45,20
0.45,0.25,0.2,"spillover",0.131672944183272,0.408,"eta[h]==0.20","Spillover",45,25
0.45,0.25,0.5,"spillover",0.125410636937022,0.396,"eta[h]==0.50","Spillover",45,25
0.45,0.25,0.95,"spillover",0.142180269750111,0.384,"eta[h]==0.95","Spillover",45,25
0.45,0.3,0.2,"spillover",0.128588685953791,0.44,"eta[h]==0.20","Spillover",45,30
0.45,0.3,0.5,"spillover",0.113713724086127,0.416,"eta[h]==0.50","Spillover",45,30
0.45,0.3,0.95,"spillover",0.111103389644108,0.44,"eta[h]==0.95","Spillover",45,30
0.45,0.35,0.2,"spillover",0.128146252700681,0.424,"eta[h]==0.20","Spillover",45,35
0.45,0.35,0.5,"spillover",0.118385928257586,0.516,"eta[h]==0.50","Spillover",45,35
0.45,0.35,0.95,"spillover",0.107780078542961,0.476,"eta[h]==0.95","Spillover",45,35
0.45,0.4,0.2,"spillover",0.116845914409644,0.5,"eta[h]==0.20","Spillover",45,40
0.45,0.4,0.5,"spillover",0.119682434258713,0.472,"eta[h]==0.50","Spillover",45,40
0.45,0.4,0.95,"spillover",0.110531703869534,0.428,"eta[h]==0.95","Spillover",45,40
0.45,0.45,0.2,"spillover",0.0881516073583476,0.5,"eta[h]==0.20","Spillover",45,45
0.45,0.45,0.5,"spillover",0.104112267176621,0.484,"eta[h]==0.50","Spillover",45,45
0.45,0.45,0.95,"spillover",0.11170376403854,0.588,"eta[h]==0.95","Spillover",45,45
0.45,0.5,0.2,"spillover",0.100244650594947,0.508,"eta[h]==0.20","Spillover",45,50
0.45,0.5,0.5,"spillover",0.0927660084005451,0.592,"eta[h]==0.50","Spillover",45,50
0.45,0.5,0.95,"spillover",0.0803857598188747,0.516,"eta[h]==0.95","Spillover",45,50
0.45,0.55,0.2,"spillover",0.0900069001753641,0.58,"eta[h]==0.20","Spillover",45,55
0.45,0.55,0.5,"spillover",0.0922556051800896,0.552,"eta[h]==0.50","Spillover",45,55
0.45,0.55,0.95,"spillover",0.0728964198594471,0.608,"eta[h]==0.95","Spillover",45,55
0.45,0.6,0.2,"spillover",0.0760816947773898,0.648,"eta[h]==0.20","Spillover",45,60
0.45,0.6,0.5,"spillover",0.0857263298653015,0.624,"eta[h]==0.50","Spillover",45,60
0.45,0.6,0.95,"spillover",0.072105330152393,0.616,"eta[h]==0.95","Spillover",45,60
0.45,0.65,0.2,"spillover",0.0697236165703287,0.624,"eta[h]==0.20","Spillover",45,65
0.45,0.65,0.5,"spillover",0.0599737225485946,0.72,"eta[h]==0.50","Spillover",45,65
0.45,0.65,0.95,"spillover",0.0747101799629665,0.596,"eta[h]==0.95","Spillover",45,65
0.45,0.7,0.2,"spillover",0.0529585545173624,0.708,"eta[h]==0.20","Spillover",45,70
0.45,0.7,0.5,"spillover",0.0517689778661905,0.72,"eta[h]==0.50","Spillover",45,70
0.45,0.7,0.95,"spillover",0.0545498666533754,0.7,"eta[h]==0.95","Spillover",45,70
0.45,0.75,0.2,"spillover",0.0547871280720906,0.7,"eta[h]==0.20","Spillover",45,75
0.45,0.75,0.5,"spillover",0.0523588857825577,0.724,"eta[h]==0.50","Spillover",45,75
0.45,0.75,0.95,"spillover",0.0476372006825826,0.704,"eta[h]==0.95","Spillover",45,75
0.45,0.8,0.2,"spillover",0.038769906180159,0.784,"eta[h]==0.20","Spillover",45,80
0.45,0.8,0.5,"spillover",0.0426712829952689,0.748,"eta[h]==0.50","Spillover",45,80
0.45,0.8,0.95,"spillover",0.033213073811697,0.8,"eta[h]==0.95","Spillover",45,80
0.45,0.85,0.2,"spillover",0.0329515625242077,0.872,"eta[h]==0.20","Spillover",45,85
0.45,0.85,0.5,"spillover",0.0314342492069216,0.848,"eta[h]==0.50","Spillover",45,85
0.45,0.85,0.95,"spillover",0.0269125940634796,0.856,"eta[h]==0.95","Spillover",45,85
0.45,0.9,0.2,"spillover",0.0214654167088251,0.912,"eta[h]==0.20","Spillover",45,90
0.45,0.9,0.5,"spillover",0.0162230023358893,0.892,"eta[h]==0.50","Spillover",45,90
0.45,0.9,0.95,"spillover",0.0203458805776768,0.928,"eta[h]==0.95","Spillover",45,90
0.45,0.95,0.2,"spillover",0.00913287118640447,0.936,"eta[h]==0.20","Spillover",45,95
0.45,0.95,0.5,"spillover",0.0111629853695656,0.932,"eta[h]==0.50","Spillover",45,95
0.45,0.95,0.95,"spillover",0.00757698420469123,0.932,"eta[h]==0.95","Spillover",45,95
0.45,1,0.2,"spillover",0,1,"eta[h]==0.20","Spillover",45,100
0.45,1,0.5,"spillover",0,1,"eta[h]==0.50","Spillover",45,100
0.45,1,0.95,"spillover",0,1,"eta[h]==0.95","Spillover",45,100
0.5,0,0.2,"spillover",0.177645059889554,0.316,"eta[h]==0.20","Spillover",50,0
0.5,0,0.5,"spillover",0.189981383471145,0.248,"eta[h]==0.50","Spillover",50,0
0.5,0,0.95,"spillover",0.168337578057771,0.304,"eta[h]==0.95","Spillover",50,0
0.5,0.05,0.2,"spillover",0.149422802126329,0.352,"eta[h]==0.20","Spillover",50,5
0.5,0.05,0.5,"spillover",0.17598795847422,0.292,"eta[h]==0.50","Spillover",50,5
0.5,0.05,0.95,"spillover",0.160945982739028,0.372,"eta[h]==0.95","Spillover",50,5
0.5,0.1,0.2,"spillover",0.152111552908001,0.344,"eta[h]==0.20","Spillover",50,10
0.5,0.1,0.5,"spillover",0.159345576232823,0.364,"eta[h]==0.50","Spillover",50,10
0.5,0.1,0.95,"spillover",0.153486522211486,0.324,"eta[h]==0.95","Spillover",50,10
0.5,0.15,0.2,"spillover",0.133490372712446,0.304,"eta[h]==0.20","Spillover",50,15
0.5,0.15,0.5,"spillover",0.158977926046927,0.32,"eta[h]==0.50","Spillover",50,15
0.5,0.15,0.95,"spillover",0.136849323959502,0.344,"eta[h]==0.95","Spillover",50,15
0.5,0.2,0.2,"spillover",0.163552021402676,0.408,"eta[h]==0.20","Spillover",50,20
0.5,0.2,0.5,"spillover",0.14500136800878,0.36,"eta[h]==0.50","Spillover",50,20
0.5,0.2,0.95,"spillover",0.141175497537055,0.332,"eta[h]==0.95","Spillover",50,20
0.5,0.25,0.2,"spillover",0.136178235139095,0.372,"eta[h]==0.20","Spillover",50,25
0.5,0.25,0.5,"spillover",0.108822439284225,0.48,"eta[h]==0.50","Spillover",50,25
0.5,0.25,0.95,"spillover",0.164181174282932,0.444,"eta[h]==0.95","Spillover",50,25
0.5,0.3,0.2,"spillover",0.133509680106363,0.42,"eta[h]==0.20","Spillover",50,30
0.5,0.3,0.5,"spillover",0.130259637611624,0.352,"eta[h]==0.50","Spillover",50,30
0.5,0.3,0.95,"spillover",0.144582518801542,0.432,"eta[h]==0.95","Spillover",50,30
0.5,0.35,0.2,"spillover",0.108525009553741,0.48,"eta[h]==0.20","Spillover",50,35
0.5,0.35,0.5,"spillover",0.110470334431775,0.468,"eta[h]==0.50","Spillover",50,35
0.5,0.35,0.95,"spillover",0.124552166982214,0.472,"eta[h]==0.95","Spillover",50,35
0.5,0.4,0.2,"spillover",0.108683568137362,0.464,"eta[h]==0.20","Spillover",50,40
0.5,0.4,0.5,"spillover",0.113987510467443,0.508,"eta[h]==0.50","Spillover",50,40
0.5,0.4,0.95,"spillover",0.0930173871308285,0.46,"eta[h]==0.95","Spillover",50,40
0.5,0.45,0.2,"spillover",0.0979808516030994,0.452,"eta[h]==0.20","Spillover",50,45
0.5,0.45,0.5,"spillover",0.112751115247444,0.544,"eta[h]==0.50","Spillover",50,45
0.5,0.45,0.95,"spillover",0.0907109149117105,0.556,"eta[h]==0.95","Spillover",50,45
0.5,0.5,0.2,"spillover",0.0946404463224241,0.56,"eta[h]==0.20","Spillover",50,50
0.5,0.5,0.5,"spillover",0.0760665094103793,0.552,"eta[h]==0.50","Spillover",50,50
0.5,0.5,0.95,"spillover",0.0967358324035066,0.572,"eta[h]==0.95","Spillover",50,50
0.5,0.55,0.2,"spillover",0.0872740044600363,0.56,"eta[h]==0.20","Spillover",50,55
0.5,0.55,0.5,"spillover",0.0903476926795306,0.584,"eta[h]==0.50","Spillover",50,55
0.5,0.55,0.95,"spillover",0.0801457589139015,0.604,"eta[h]==0.95","Spillover",50,55
0.5,0.6,0.2,"spillover",0.0600938555581802,0.628,"eta[h]==0.20","Spillover",50,60
0.5,0.6,0.5,"spillover",0.0796216302047937,0.632,"eta[h]==0.50","Spillover",50,60
0.5,0.6,0.95,"spillover",0.0733960597875464,0.632,"eta[h]==0.95","Spillover",50,60
0.5,0.65,0.2,"spillover",0.0618754027146316,0.616,"eta[h]==0.20","Spillover",50,65
0.5,0.65,0.5,"spillover",0.0656355249365594,0.72,"eta[h]==0.50","Spillover",50,65
0.5,0.65,0.95,"spillover",0.0628457041731706,0.68,"eta[h]==0.95","Spillover",50,65
0.5,0.7,0.2,"spillover",0.0568115755457056,0.676,"eta[h]==0.20","Spillover",50,70
0.5,0.7,0.5,"spillover",0.0550303616622114,0.684,"eta[h]==0.50","Spillover",50,70
0.5,0.7,0.95,"spillover",0.0622814825423623,0.68,"eta[h]==0.95","Spillover",50,70
0.5,0.75,0.2,"spillover",0.0403144132090689,0.764,"eta[h]==0.20","Spillover",50,75
0.5,0.75,0.5,"spillover",0.0435806005381857,0.756,"eta[h]==0.50","Spillover",50,75
0.5,0.75,0.95,"spillover",0.0485950700495721,0.76,"eta[h]==0.95","Spillover",50,75
0.5,0.8,0.2,"spillover",0.02477204207485,0.804,"eta[h]==0.20","Spillover",50,80
0.5,0.8,0.5,"spillover",0.0389381845140648,0.804,"eta[h]==0.50","Spillover",50,80
0.5,0.8,0.95,"spillover",0.0396637118620726,0.824,"eta[h]==0.95","Spillover",50,80
0.5,0.85,0.2,"spillover",0.0312929272786446,0.884,"eta[h]==0.20","Spillover",50,85
0.5,0.85,0.5,"spillover",0.0272452999450779,0.812,"eta[h]==0.50","Spillover",50,85
0.5,0.85,0.95,"spillover",0.0236948926036061,0.86,"eta[h]==0.95","Spillover",50,85
0.5,0.9,0.2,"spillover",0.0194466749572482,0.896,"eta[h]==0.20","Spillover",50,90
0.5,0.9,0.5,"spillover",0.0191915007149824,0.936,"eta[h]==0.50","Spillover",50,90
0.5,0.9,0.95,"spillover",0.0245089420240484,0.9,"eta[h]==0.95","Spillover",50,90
0.5,0.95,0.2,"spillover",0.00690670226259373,0.956,"eta[h]==0.20","Spillover",50,95
0.5,0.95,0.5,"spillover",0.0120842042724369,0.964,"eta[h]==0.50","Spillover",50,95
0.5,0.95,0.95,"spillover",0.0100610971495617,0.964,"eta[h]==0.95","Spillover",50,95
0.5,1,0.2,"spillover",0,1,"eta[h]==0.20","Spillover",50,100
0.5,1,0.5,"spillover",0,1,"eta[h]==0.50","Spillover",50,100
0.5,1,0.95,"spillover",0,1,"eta[h]==0.95","Spillover",50,100
0.55,0,0.2,"spillover",0.17730594725769,0.32,"eta[h]==0.20","Spillover",55,0
0.55,0,0.5,"spillover",0.159760739219616,0.272,"eta[h]==0.50","Spillover",55,0
0.55,0,0.95,"spillover",0.18600447299464,0.296,"eta[h]==0.95","Spillover",55,0
0.55,0.05,0.2,"spillover",0.164659308058958,0.276,"eta[h]==0.20","Spillover",55,5
0.55,0.05,0.5,"spillover",0.154832989639898,0.256,"eta[h]==0.50","Spillover",55,5
0.55,0.05,0.95,"spillover",0.178074655708495,0.304,"eta[h]==0.95","Spillover",55,5
0.55,0.1,0.2,"spillover",0.170554977751828,0.308,"eta[h]==0.20","Spillover",55,10
0.55,0.1,0.5,"spillover",0.157410595447487,0.32,"eta[h]==0.50","Spillover",55,10
0.55,0.1,0.95,"spillover",0.15811430378997,0.332,"eta[h]==0.95","Spillover",55,10
0.55,0.15,0.2,"spillover",0.152081651517645,0.272,"eta[h]==0.20","Spillover",55,15
0.55,0.15,0.5,"spillover",0.155380046879104,0.344,"eta[h]==0.50","Spillover",55,15
0.55,0.15,0.95,"spillover",0.145137752173151,0.38,"eta[h]==0.95","Spillover",55,15
0.55,0.2,0.2,"spillover",0.154953839525678,0.292,"eta[h]==0.20","Spillover",55,20
0.55,0.2,0.5,"spillover",0.136025076038119,0.36,"eta[h]==0.50","Spillover",55,20
0.55,0.2,0.95,"spillover",0.174238075701141,0.364,"eta[h]==0.95","Spillover",55,20
0.55,0.25,0.2,"spillover",0.142032962254114,0.408,"eta[h]==0.20","Spillover",55,25
0.55,0.25,0.5,"spillover",0.146920831423303,0.416,"eta[h]==0.50","Spillover",55,25
0.55,0.25,0.95,"spillover",0.141866150308854,0.348,"eta[h]==0.95","Spillover",55,25
0.55,0.3,0.2,"spillover",0.132234695195972,0.376,"eta[h]==0.20","Spillover",55,30
0.55,0.3,0.5,"spillover",0.12891213846229,0.452,"eta[h]==0.50","Spillover",55,30
0.55,0.3,0.95,"spillover",0.115394554014413,0.472,"eta[h]==0.95","Spillover",55,30
0.55,0.35,0.2,"spillover",0.132005818439555,0.456,"eta[h]==0.20","Spillover",55,35
0.55,0.35,0.5,"spillover",0.143956452104679,0.44,"eta[h]==0.50","Spillover",55,35
0.55,0.35,0.95,"spillover",0.128437587324462,0.448,"eta[h]==0.95","Spillover",55,35
0.55,0.4,0.2,"spillover",0.111462478787048,0.492,"eta[h]==0.20","Spillover",55,40
0.55,0.4,0.5,"spillover",0.123245801624599,0.424,"eta[h]==0.50","Spillover",55,40
0.55,0.4,0.95,"spillover",0.112212644795956,0.432,"eta[h]==0.95","Spillover",55,40
0.55,0.45,0.2,"spillover",0.101480457271954,0.508,"eta[h]==0.20","Spillover",55,45
0.55,0.45,0.5,"spillover",0.0984853951417819,0.5,"eta[h]==0.50","Spillover",55,45
0.55,0.45,0.95,"spillover",0.100288516312864,0.496,"eta[h]==0.95","Spillover",55,45
0.55,0.5,0.2,"spillover",0.0879849622313769,0.528,"eta[h]==0.20","Spillover",55,50
0.55,0.5,0.5,"spillover",0.0777662489889705,0.508,"eta[h]==0.50","Spillover",55,50
0.55,0.5,0.95,"spillover",0.080733885545261,0.524,"eta[h]==0.95","Spillover",55,50
0.55,0.55,0.2,"spillover",0.0862294828479768,0.58,"eta[h]==0.20","Spillover",55,55
0.55,0.55,0.5,"spillover",0.0827073960044105,0.584,"eta[h]==0.50","Spillover",55,55
0.55,0.55,0.95,"spillover",0.0862872420677816,0.628,"eta[h]==0.95","Spillover",55,55
0.55,0.6,0.2,"spillover",0.0754762141265072,0.584,"eta[h]==0.20","Spillover",55,60
0.55,0.6,0.5,"spillover",0.0785623254530706,0.608,"eta[h]==0.50","Spillover",55,60
0.55,0.6,0.95,"spillover",0.0789034052379209,0.604,"eta[h]==0.95","Spillover",55,60
0.55,0.65,0.2,"spillover",0.0564219049323689,0.676,"eta[h]==0.20","Spillover",55,65
0.55,0.65,0.5,"spillover",0.0600743284721344,0.64,"eta[h]==0.50","Spillover",55,65
0.55,0.65,0.95,"spillover",0.0764233455497887,0.632,"eta[h]==0.95","Spillover",55,65
0.55,0.7,0.2,"spillover",0.065203459839722,0.732,"eta[h]==0.20","Spillover",55,70
0.55,0.7,0.5,"spillover",0.0572333712641782,0.656,"eta[h]==0.50","Spillover",55,70
0.55,0.7,0.95,"spillover",0.0576293762346056,0.704,"eta[h]==0.95","Spillover",55,70
0.55,0.75,0.2,"spillover",0.0455680639756673,0.688,"eta[h]==0.20","Spillover",55,75
0.55,0.75,0.5,"spillover",0.0436746756012697,0.744,"eta[h]==0.50","Spillover",55,75
0.55,0.75,0.95,"spillover",0.0457086696558696,0.768,"eta[h]==0.95","Spillover",55,75
0.55,0.8,0.2,"spillover",0.0358239661935424,0.792,"eta[h]==0.20","Spillover",55,80
0.55,0.8,0.5,"spillover",0.036602083210954,0.816,"eta[h]==0.50","Spillover",55,80
0.55,0.8,0.95,"spillover",0.0549597436285272,0.804,"eta[h]==0.95","Spillover",55,80
0.55,0.85,0.2,"spillover",0.0348146368153508,0.836,"eta[h]==0.20","Spillover",55,85
0.55,0.85,0.5,"spillover",0.029931515209939,0.832,"eta[h]==0.50","Spillover",55,85
0.55,0.85,0.95,"spillover",0.0214102425837785,0.864,"eta[h]==0.95","Spillover",55,85
0.55,0.9,0.2,"spillover",0.0246121641121348,0.884,"eta[h]==0.20","Spillover",55,90
0.55,0.9,0.5,"spillover",0.0195185620041646,0.9,"eta[h]==0.50","Spillover",55,90
0.55,0.9,0.95,"spillover",0.0216348496162271,0.896,"eta[h]==0.95","Spillover",55,90
0.55,0.95,0.2,"spillover",0.00855319617895287,0.948,"eta[h]==0.20","Spillover",55,95
0.55,0.95,0.5,"spillover",0.00888559450936311,0.972,"eta[h]==0.50","Spillover",55,95
0.55,0.95,0.95,"spillover",0.00691493757592771,0.944,"eta[h]==0.95","Spillover",55,95
0.55,1,0.2,"spillover",0,1,"eta[h]==0.20","Spillover",55,100
0.55,1,0.5,"spillover",0,1,"eta[h]==0.50","Spillover",55,100
0.55,1,0.95,"spillover",0,1,"eta[h]==0.95","Spillover",55,100
0.6,0,0.2,"spillover",0.165416117983726,0.3,"eta[h]==0.20","Spillover",60,0
0.6,0,0.5,"spillover",0.166258509056412,0.292,"eta[h]==0.50","Spillover",60,0
0.6,0,0.95,"spillover",0.169735095943621,0.324,"eta[h]==0.95","Spillover",60,0
0.6,0.05,0.2,"spillover",0.166528117482697,0.296,"eta[h]==0.20","Spillover",60,5
0.6,0.05,0.5,"spillover",0.18204509207336,0.284,"eta[h]==0.50","Spillover",60,5
0.6,0.05,0.95,"spillover",0.17137060749198,0.3,"eta[h]==0.95","Spillover",60,5
0.6,0.1,0.2,"spillover",0.153822530779961,0.312,"eta[h]==0.20","Spillover",60,10
0.6,0.1,0.5,"spillover",0.16264013846359,0.36,"eta[h]==0.50","Spillover",60,10
0.6,0.1,0.95,"spillover",0.181055386275161,0.356,"eta[h]==0.95","Spillover",60,10
0.6,0.15,0.2,"spillover",0.142784331134298,0.38,"eta[h]==0.20","Spillover",60,15
0.6,0.15,0.5,"spillover",0.153626585642872,0.344,"eta[h]==0.50","Spillover",60,15
0.6,0.15,0.95,"spillover",0.169686593475473,0.36,"eta[h]==0.95","Spillover",60,15
0.6,0.2,0.2,"spillover",0.146148111655051,0.372,"eta[h]==0.20","Spillover",60,20
0.6,0.2,0.5,"spillover",0.133982741620575,0.384,"eta[h]==0.50","Spillover",60,20
0.6,0.2,0.95,"spillover",0.156249290623932,0.296,"eta[h]==0.95","Spillover",60,20
0.6,0.25,0.2,"spillover",0.12196836310178,0.376,"eta[h]==0.20","Spillover",60,25
0.6,0.25,0.5,"spillover",0.125983122837902,0.352,"eta[h]==0.50","Spillover",60,25
0.6,0.25,0.95,"spillover",0.114883595299127,0.372,"eta[h]==0.95","Spillover",60,25
0.6,0.3,0.2,"spillover",0.123275922375886,0.408,"eta[h]==0.20","Spillover",60,30
0.6,0.3,0.5,"spillover",0.139465326975137,0.408,"eta[h]==0.50","Spillover",60,30
0.6,0.3,0.95,"spillover",0.135219595997362,0.424,"eta[h]==0.95","Spillover",60,30
0.6,0.35,0.2,"spillover",0.116623755010384,0.436,"eta[h]==0.20","Spillover",60,35
0.6,0.35,0.5,"spillover",0.115978705954895,0.38,"eta[h]==0.50","Spillover",60,35
0.6,0.35,0.95,"spillover",0.124771872971893,0.4,"eta[h]==0.95","Spillover",60,35
0.6,0.4,0.2,"spillover",0.097439421269488,0.528,"eta[h]==0.20","Spillover",60,40
0.6,0.4,0.5,"spillover",0.119614820675931,0.472,"eta[h]==0.50","Spillover",60,40
0.6,0.4,0.95,"spillover",0.10316331454723,0.452,"eta[h]==0.95","Spillover",60,40
0.6,0.45,0.2,"spillover",0.094994080572797,0.496,"eta[h]==0.20","Spillover",60,45
0.6,0.45,0.5,"spillover",0.109250069710168,0.484,"eta[h]==0.50","Spillover",60,45
0.6,0.45,0.95,"spillover",0.0816459468402524,0.516,"eta[h]==0.95","Spillover",60,45
0.6,0.5,0.2,"spillover",0.103457281732712,0.564,"eta[h]==0.20","Spillover",60,50
0.6,0.5,0.5,"spillover",0.0856141516379125,0.58,"eta[h]==0.50","Spillover",60,50
0.6,0.5,0.95,"spillover",0.100269201693761,0.556,"eta[h]==0.95","Spillover",60,50
0.6,0.55,0.2,"spillover",0.0842604060325708,0.588,"eta[h]==0.20","Spillover",60,55
0.6,0.55,0.5,"spillover",0.072739277535881,0.56,"eta[h]==0.50","Spillover",60,55
0.6,0.55,0.95,"spillover",0.0843450110346776,0.572,"eta[h]==0.95","Spillover",60,55
0.6,0.6,0.2,"spillover",0.0735123789532438,0.588,"eta[h]==0.20","Spillover",60,60
0.6,0.6,0.5,"spillover",0.0774465364116809,0.6,"eta[h]==0.50","Spillover",60,60
0.6,0.6,0.95,"spillover",0.0689257603371425,0.656,"eta[h]==0.95","Spillover",60,60
0.6,0.65,0.2,"spillover",0.0777651128747246,0.66,"eta[h]==0.20","Spillover",60,65
0.6,0.65,0.5,"spillover",0.0665001783920996,0.632,"eta[h]==0.50","Spillover",60,65
0.6,0.65,0.95,"spillover",0.0583689885188633,0.64,"eta[h]==0.95","Spillover",60,65
0.6,0.7,0.2,"spillover",0.0602864622730287,0.676,"eta[h]==0.20","Spillover",60,70
0.6,0.7,0.5,"spillover",0.0539151565824856,0.664,"eta[h]==0.50","Spillover",60,70
0.6,0.7,0.95,"spillover",0.0661159275984563,0.672,"eta[h]==0.95","Spillover",60,70
0.6,0.75,0.2,"spillover",0.039387386485763,0.776,"eta[h]==0.20","Spillover",60,75
0.6,0.75,0.5,"spillover",0.0457376653341889,0.788,"eta[h]==0.50","Spillover",60,75
0.6,0.75,0.95,"spillover",0.0494845915225292,0.752,"eta[h]==0.95","Spillover",60,75
0.6,0.8,0.2,"spillover",0.0386707730499807,0.76,"eta[h]==0.20","Spillover",60,80
0.6,0.8,0.5,"spillover",0.0369987768424965,0.796,"eta[h]==0.50","Spillover",60,80
0.6,0.8,0.95,"spillover",0.0426988279005474,0.74,"eta[h]==0.95","Spillover",60,80
0.6,0.85,0.2,"spillover",0.0199483603788723,0.832,"eta[h]==0.20","Spillover",60,85
0.6,0.85,0.5,"spillover",0.0249576973881267,0.876,"eta[h]==0.50","Spillover",60,85
0.6,0.85,0.95,"spillover",0.0287552530464528,0.84,"eta[h]==0.95","Spillover",60,85
0.6,0.9,0.2,"spillover",0.0251035698716153,0.888,"eta[h]==0.20","Spillover",60,90
0.6,0.9,0.5,"spillover",0.017203527287201,0.896,"eta[h]==0.50","Spillover",60,90
0.6,0.9,0.95,"spillover",0.0143024193992753,0.912,"eta[h]==0.95","Spillover",60,90
0.6,0.95,0.2,"spillover",0.0104502821710786,0.952,"eta[h]==0.20","Spillover",60,95
0.6,0.95,0.5,"spillover",0.00761151894006027,0.924,"eta[h]==0.50","Spillover",60,95
0.6,0.95,0.95,"spillover",0.0089294628087598,0.912,"eta[h]==0.95","Spillover",60,95
0.6,1,0.2,"spillover",0,1,"eta[h]==0.20","Spillover",60,100
0.6,1,0.5,"spillover",0,1,"eta[h]==0.50","Spillover",60,100
0.6,1,0.95,"spillover",0,1,"eta[h]==0.95","Spillover",60,100
0.65,0,0.2,"spillover",0.186781406348859,0.316,"eta[h]==0.20","Spillover",65,0
0.65,0,0.5,"spillover",0.183844095743191,0.26,"eta[h]==0.50","Spillover",65,0
0.65,0,0.95,"spillover",0.165768555128404,0.292,"eta[h]==0.95","Spillover",65,0
0.65,0.05,0.2,"spillover",0.174984748679853,0.276,"eta[h]==0.20","Spillover",65,5
0.65,0.05,0.5,"spillover",0.165087166314446,0.284,"eta[h]==0.50","Spillover",65,5
0.65,0.05,0.95,"spillover",0.152189524326685,0.328,"eta[h]==0.95","Spillover",65,5
0.65,0.1,0.2,"spillover",0.169558513354565,0.34,"eta[h]==0.20","Spillover",65,10
0.65,0.1,0.5,"spillover",0.158082407175111,0.312,"eta[h]==0.50","Spillover",65,10
0.65,0.1,0.95,"spillover",0.16457605620162,0.316,"eta[h]==0.95","Spillover",65,10
0.65,0.15,0.2,"spillover",0.151163759425615,0.288,"eta[h]==0.20","Spillover",65,15
0.65,0.15,0.5,"spillover",0.142222829947479,0.36,"eta[h]==0.50","Spillover",65,15
0.65,0.15,0.95,"spillover",0.158981162854468,0.364,"eta[h]==0.95","Spillover",65,15
0.65,0.2,0.2,"spillover",0.134069514878939,0.372,"eta[h]==0.20","Spillover",65,20
0.65,0.2,0.5,"spillover",0.15577711846817,0.416,"eta[h]==0.50","Spillover",65,20
0.65,0.2,0.95,"spillover",0.129495980930586,0.388,"eta[h]==0.95","Spillover",65,20
0.65,0.25,0.2,"spillover",0.138267482530799,0.444,"eta[h]==0.20","Spillover",65,25
0.65,0.25,0.5,"spillover",0.138432266454496,0.384,"eta[h]==0.50","Spillover",65,25
0.65,0.25,0.95,"spillover",0.132326992479269,0.4,"eta[h]==0.95","Spillover",65,25
0.65,0.3,0.2,"spillover",0.124270877529606,0.492,"eta[h]==0.20","Spillover",65,30
0.65,0.3,0.5,"spillover",0.128624946937274,0.388,"eta[h]==0.50","Spillover",65,30
0.65,0.3,0.95,"spillover",0.119498753531549,0.388,"eta[h]==0.95","Spillover",65,30
0.65,0.35,0.2,"spillover",0.109655197556021,0.488,"eta[h]==0.20","Spillover",65,35
0.65,0.35,0.5,"spillover",0.117157536712693,0.432,"eta[h]==0.50","Spillover",65,35
0.65,0.35,0.95,"spillover",0.114317509911521,0.472,"eta[h]==0.95","Spillover",65,35
0.65,0.4,0.2,"spillover",0.106599609962358,0.532,"eta[h]==0.20","Spillover",65,40
0.65,0.4,0.5,"spillover",0.0995958512462651,0.484,"eta[h]==0.50","Spillover",65,40
0.65,0.4,0.95,"spillover",0.097885275603257,0.548,"eta[h]==0.95","Spillover",65,40
0.65,0.45,0.2,"spillover",0.0912238582655083,0.536,"eta[h]==0.20","Spillover",65,45
0.65,0.45,0.5,"spillover",0.109607336309293,0.548,"eta[h]==0.50","Spillover",65,45
0.65,0.45,0.95,"spillover",0.0937765820683929,0.512,"eta[h]==0.95","Spillover",65,45
0.65,0.5,0.2,"spillover",0.100829986182915,0.528,"eta[h]==0.20","Spillover",65,50
0.65,0.5,0.5,"spillover",0.0867995115415238,0.584,"eta[h]==0.50","Spillover",65,50
0.65,0.5,0.95,"spillover",0.0822799140648701,0.544,"eta[h]==0.95","Spillover",65,50
0.65,0.55,0.2,"spillover",0.0865068452354254,0.6,"eta[h]==0.20","Spillover",65,55
