"","size","prop_ss","phi","mean_prev","fadeout"
"631",250,0.666666666666667,17.3333333333333,0.00128940641612132,0.964
"632",250,0.666666666666667,18.9666666666667,0.00147691186797888,0.952
"633",250,0.666666666666667,20.6,0.00163041746340397,0.932
"634",250,0.666666666666667,22.2333333333333,0.00172126150555114,0.954
"635",250,0.666666666666667,23.8666666666667,0.0018532274797898,0.924
"636",250,0.666666666666667,25.5,0.00186108928103115,0.944
"637",250,0.666666666666667,27.1333333333333,0.0018524855364829,0.932
"638",250,0.666666666666667,28.7666666666667,0.00204964276825976,0.934
"639",250,0.666666666666667,30.4,0.0023541694056652,0.926
"640",250,0.666666666666667,32.0333333333333,0.00257328433290404,0.91
"641",250,0.666666666666667,33.6666666666667,0.00289151278018367,0.882
"642",250,0.666666666666667,35.3,0.00266304602305078,0.906
"643",250,0.666666666666667,36.9333333333333,0.00287895718674674,0.896
"644",250,0.666666666666667,38.5666666666667,0.00271465467585549,0.866
"645",250,0.666666666666667,40.2,0.00273403001572795,0.896
"646",250,0.666666666666667,41.8333333333333,0.00325009862259204,0.882
"647",250,0.666666666666667,43.4666666666667,0.00320306016930183,0.856
"648",250,0.666666666666667,45.1,0.00334645993147563,0.87
"649",250,0.666666666666667,46.7333333333333,0.00355812913194937,0.88
"650",250,0.666666666666667,48.3666666666667,0.00387134473295381,0.878
"651",250,0.666666666666667,50,0.0039147131599343,0.854
"652",250,0.7,1,0.000102372578385803,0.996
"653",250,0.7,2.63333333333333,0.000230963358119736,0.994
"654",250,0.7,4.26666666666667,0.000342795529954766,0.99
"655",250,0.7,5.9,0.000606242556062012,0.976
"656",250,0.7,7.53333333333333,0.00068104557365798,0.972
"657",250,0.7,9.16666666666667,0.000814117397913969,0.984
"658",250,0.7,10.8,0.000843333923890955,0.982
"659",250,0.7,12.4333333333333,0.000961083876715657,0.982
"660",250,0.7,14.0666666666667,0.00108489349341539,0.978
"661",250,0.7,15.7,0.00119923665429058,0.964
"662",250,0.7,17.3333333333333,0.00125731865778548,0.962
"663",250,0.7,18.9666666666667,0.00152508377370557,0.952
"664",250,0.7,20.6,0.00176700398776675,0.942
"665",250,0.7,22.2333333333333,0.00186516940069756,0.942
"666",250,0.7,23.8666666666667,0.00214186303063931,0.92
"667",250,0.7,25.5,0.00185209293110899,0.926
"668",250,0.7,27.1333333333333,0.00214376767115683,0.922
"669",250,0.7,28.7666666666667,0.00221905631682747,0.94
"670",250,0.7,30.4,0.00219160078244971,0.926
"671",250,0.7,32.0333333333333,0.00262302230628851,0.93
"672",250,0.7,33.6666666666667,0.00262160238383802,0.914
"673",250,0.7,35.3,0.00285369935191891,0.918
"674",250,0.7,36.9333333333333,0.00279587045249009,0.902
"675",250,0.7,38.5666666666667,0.00324467580730823,0.868
"676",250,0.7,40.2,0.00327289164527027,0.872
"677",250,0.7,41.8333333333333,0.00312638467711744,0.904
"678",250,0.7,43.4666666666667,0.00325726959362822,0.866
"679",250,0.7,45.1,0.00354101474323644,0.894
"680",250,0.7,46.7333333333333,0.00360037642290729,0.874
"681",250,0.7,48.3666666666667,0.00386440185793968,0.882
"682",250,0.7,50,0.00408572002380272,0.814
"683",250,0.733333333333333,1,8.52311653827874e-05,0.998
"684",250,0.733333333333333,2.63333333333333,0.000218333072258249,0.99
"685",250,0.733333333333333,4.26666666666667,0.000404225982076777,0.986
"686",250,0.733333333333333,5.9,0.000615159539430276,0.974
"687",250,0.733333333333333,7.53333333333333,0.000663471709225707,0.984
"688",250,0.733333333333333,9.16666666666667,0.000737544729006982,0.982
"689",250,0.733333333333333,10.8,0.00106566833036351,0.976
"690",250,0.733333333333333,12.4333333333333,0.000942656759196343,0.97
"691",250,0.733333333333333,14.0666666666667,0.00112905640877677,0.966
"692",250,0.733333333333333,15.7,0.00138446707083057,0.956
"693",250,0.733333333333333,17.3333333333333,0.00132863123724735,0.946
"694",250,0.733333333333333,18.9666666666667,0.00169595123835146,0.942
"695",250,0.733333333333333,20.6,0.00157595590608785,0.956
"696",250,0.733333333333333,22.2333333333333,0.00194619689912527,0.918
"697",250,0.733333333333333,23.8666666666667,0.00200012482646086,0.938
"698",250,0.733333333333333,25.5,0.00210963043190129,0.938
"699",250,0.733333333333333,27.1333333333333,0.00262952628189838,0.93
"700",250,0.733333333333333,28.7666666666667,0.00256479558322931,0.92
"701",250,0.733333333333333,30.4,0.00247207900633649,0.912
"702",250,0.733333333333333,32.0333333333333,0.00266519840822391,0.908
"703",250,0.733333333333333,33.6666666666667,0.00287134441106944,0.906
"704",250,0.733333333333333,35.3,0.00285446856006855,0.89
"705",250,0.733333333333333,36.9333333333333,0.00308769367021612,0.892
"706",250,0.733333333333333,38.5666666666667,0.00350362169945544,0.868
"707",250,0.733333333333333,40.2,0.00346406513568155,0.878
"708",250,0.733333333333333,41.8333333333333,0.00349225323075876,0.868
"709",250,0.733333333333333,43.4666666666667,0.00378064194898369,0.866
"710",250,0.733333333333333,45.1,0.00390485602265065,0.868
