"p1_red","farm_red","pct_hunt","scenario","mean_prev","fadeout"
0.7,0.75,0.95,"spillover",1.07817494914269e-05,1
0.7,0.8,0.2,"spillover",2.61790782681989e-05,1
0.7,0.8,0.5,"spillover",2.11815240089969e-05,1
0.7,0.8,0.95,"spillover",1.65466403967661e-05,0.998
0.7,0.85,0.2,"spillover",1.58105831433299e-05,1
0.7,0.85,0.5,"spillover",2.67012737784979e-05,1
0.7,0.85,0.95,"spillover",2.14361534798877e-05,1
0.7,0.9,0.2,"spillover",1.62364824717766e-05,0.996
0.7,0.9,0.5,"spillover",1.0870849580527e-05,1
0.7,0.9,0.95,"spillover",1.10222950969005e-05,1
0.7,0.95,0.2,"spillover",0,1
0.7,0.95,0.5,"spillover",5.54016620498615e-06,1
0.7,0.95,0.95,"spillover",5.40540540540541e-06,1
0.7,1,0.2,"spillover",0,1
0.7,1,0.5,"spillover",0,1
0.7,1,0.95,"spillover",0,1
0.75,0,0.2,"spillover",9.54008928373743e-05,0.996
0.75,0,0.5,"spillover",9.08779019780928e-05,0.99
0.75,0,0.95,"spillover",0.000102551620131057,0.998
0.75,0.05,0.2,"spillover",0.000116083779712929,0.998
0.75,0.05,0.5,"spillover",8.03263401958889e-05,0.996
0.75,0.05,0.95,"spillover",9.63727405616216e-05,0.994
0.75,0.1,0.2,"spillover",4.79931417521332e-05,0.998
0.75,0.1,0.5,"spillover",0.00012243345672074,0.996
0.75,0.1,0.95,"spillover",9.02117347577902e-05,0.998
0.75,0.15,0.2,"spillover",7.45818730782187e-05,1
0.75,0.15,0.5,"spillover",8.01861356553673e-05,0.998
0.75,0.15,0.95,"spillover",5.94867790969151e-05,0.998
0.75,0.2,0.2,"spillover",6.90944264312593e-05,0.998
0.75,0.2,0.5,"spillover",8.01780285790263e-05,0.996
0.75,0.2,0.95,"spillover",8.58173461424866e-05,0.998
0.75,0.25,0.2,"spillover",6.92266999138842e-05,0.998
0.75,0.25,0.5,"spillover",7.93485777155007e-05,0.998
0.75,0.25,0.95,"spillover",8.44467337290464e-05,0.998
0.75,0.3,0.2,"spillover",8.45699323059434e-05,1
0.75,0.3,0.5,"spillover",8.01325741729758e-05,0.998
0.75,0.3,0.95,"spillover",4.82100630334037e-05,1
0.75,0.35,0.2,"spillover",7.48629706793718e-05,1
0.75,0.35,0.5,"spillover",0.000101341769486792,0.99
0.75,0.35,0.95,"spillover",3.67152721168812e-05,0.996
0.75,0.4,0.2,"spillover",8.66168326792403e-05,0.998
0.75,0.4,0.5,"spillover",5.79855937501645e-05,0.998
0.75,0.4,0.95,"spillover",7.06478840737685e-05,0.996
0.75,0.45,0.2,"spillover",7.61298552579981e-05,0.998
0.75,0.45,0.5,"spillover",4.21849179096173e-05,0.998
0.75,0.45,0.95,"spillover",6.36480246072308e-05,0.998
0.75,0.5,0.2,"spillover",8.49923810892658e-05,0.988
0.75,0.5,0.5,"spillover",6.95757113965894e-05,0.992
0.75,0.5,0.95,"spillover",5.3060360603865e-05,0.998
0.75,0.55,0.2,"spillover",5.82280243089388e-05,0.996
0.75,0.55,0.5,"spillover",3.74139730225705e-05,0.998
0.75,0.55,0.95,"spillover",3.75828229948342e-05,1
0.75,0.6,0.2,"spillover",4.79328417288636e-05,1
0.75,0.6,0.5,"spillover",3.66001584798801e-05,0.998
0.75,0.6,0.95,"spillover",3.28504042391652e-05,0.998
0.75,0.65,0.2,"spillover",3.65900239751368e-05,1
0.75,0.65,0.5,"spillover",5.94696125032159e-05,1
0.75,0.65,0.95,"spillover",6.51552421220361e-05,0.998
0.75,0.7,0.2,"spillover",4.24457883042852e-05,1
0.75,0.7,0.5,"spillover",4.83514429522971e-05,0.996
0.75,0.7,0.95,"spillover",3.70081439545908e-05,1
0.75,0.75,0.2,"spillover",3.67700289191657e-05,0.998
0.75,0.75,0.5,"spillover",1.57659133021849e-05,1
0.75,0.75,0.95,"spillover",2.68481569706304e-05,0.994
0.75,0.8,0.2,"spillover",1.57613355068745e-05,1
0.75,0.8,0.5,"spillover",2.12100146856422e-05,1
0.75,0.8,0.95,"spillover",2.69913898589644e-05,1
0.75,0.85,0.2,"spillover",1.61530223702999e-05,1
0.75,0.85,0.5,"spillover",3.77748782742892e-05,0.996
0.75,0.85,0.95,"spillover",1.08698862797223e-05,1
0.75,0.9,0.2,"spillover",2.11274481779897e-05,1
0.75,0.9,0.5,"spillover",1.08019067333343e-05,0.998
0.75,0.9,0.95,"spillover",1.04596789630561e-05,1
0.75,0.95,0.2,"spillover",0,1
0.75,0.95,0.5,"spillover",5.58659217877095e-06,1
0.75,0.95,0.95,"spillover",5.64971751412429e-06,0.998
0.75,1,0.2,"spillover",0,1
0.75,1,0.5,"spillover",0,1
0.75,1,0.95,"spillover",0,1
0.8,0,0.2,"spillover",8.00749712976312e-05,1
0.8,0,0.5,"spillover",0.000150012372349339,0.994
0.8,0,0.95,"spillover",7.95179163939925e-05,0.998
0.8,0.05,0.2,"spillover",9.5602925209084e-05,0.996
0.8,0.05,0.5,"spillover",8.03618582124973e-05,0.996
0.8,0.05,0.95,"spillover",5.33059579199302e-05,1
0.8,0.1,0.2,"spillover",0.00010159717336737,0.998
0.8,0.1,0.5,"spillover",9.52953869246418e-05,0.998
0.8,0.1,0.95,"spillover",8.96466897422633e-05,1
0.8,0.15,0.2,"spillover",0.00011617079009513,0.998
0.8,0.15,0.5,"spillover",5.9122640914522e-05,1
0.8,0.15,0.95,"spillover",4.26884978859277e-05,0.998
0.8,0.2,0.2,"spillover",9.35802675165727e-05,0.998
0.8,0.2,0.5,"spillover",9.60806020054973e-05,0.998
0.8,0.2,0.95,"spillover",8.02976809414045e-05,0.998
0.8,0.25,0.2,"spillover",8.54343658920813e-05,0.998
0.8,0.25,0.5,"spillover",8.60137410555877e-05,1
0.8,0.25,0.95,"spillover",9.60015206978741e-05,0.996
0.8,0.3,0.2,"spillover",7.46553226084445e-05,0.996
0.8,0.3,0.5,"spillover",6.43034356124724e-05,0.998
0.8,0.3,0.95,"spillover",8.6181976513159e-05,0.998
0.8,0.35,0.2,"spillover",4.2432751238078e-05,1
0.8,0.35,0.5,"spillover",6.47020361296188e-05,1
0.8,0.35,0.95,"spillover",5.90390368833909e-05,1
0.8,0.4,0.2,"spillover",8.5808736097338e-05,0.998
0.8,0.4,0.5,"spillover",6.38905967610843e-05,0.996
0.8,0.4,0.95,"spillover",9.07423430753114e-05,0.996
0.8,0.45,0.2,"spillover",4.91912231379991e-05,0.996
0.8,0.45,0.5,"spillover",6.37505882269432e-05,0.996
0.8,0.45,0.95,"spillover",9.18941756023372e-05,0.99
0.8,0.5,0.2,"spillover",5.31860801972738e-05,1
0.8,0.5,0.5,"spillover",5.33004888669389e-05,1
0.8,0.5,0.95,"spillover",5.87893077587427e-05,1
0.8,0.55,0.2,"spillover",5.37886975730355e-05,0.998
0.8,0.55,0.5,"spillover",3.77408740876179e-05,0.998
0.8,0.55,0.95,"spillover",4.26841921170589e-05,0.998
0.8,0.6,0.2,"spillover",4.7713526808618e-05,1
0.8,0.6,0.5,"spillover",4.80095896500812e-05,0.998
0.8,0.6,0.95,"spillover",2.14724667789201e-05,0.998
0.8,0.65,0.2,"spillover",1.62157379588344e-05,1
0.8,0.65,0.5,"spillover",4.26593212890311e-05,1
0.8,0.65,0.95,"spillover",4.30046020345504e-05,0.998
0.8,0.7,0.2,"spillover",3.25049809957272e-05,1
0.8,0.7,0.5,"spillover",4.77309112997361e-05,0.998
0.8,0.7,0.95,"spillover",4.23797245329294e-05,0.998
0.8,0.75,0.2,"spillover",3.27339198092623e-05,0.998
0.8,0.75,0.5,"spillover",1.07529989882931e-05,0.998
0.8,0.75,0.95,"spillover",2.6998387679159e-05,1
0.8,0.8,0.2,"spillover",1.05969374149087e-05,1
0.8,0.8,0.5,"spillover",3.7493127307703e-05,0.998
0.8,0.8,0.95,"spillover",5.19480519480519e-06,1
0.8,0.85,0.2,"spillover",1.61756687643705e-05,1
0.8,0.85,0.5,"spillover",3.24153553711705e-05,1
0.8,0.85,0.95,"spillover",2.14257226027294e-05,1
0.8,0.9,0.2,"spillover",1.04014697141622e-05,1
0.8,0.9,0.5,"spillover",1.6357717368828e-05,1
0.8,0.9,0.95,"spillover",1.67768202889359e-05,1
0.8,0.95,0.2,"spillover",0,1
0.8,0.95,0.5,"spillover",1.05831956771285e-05,1
0.8,0.95,0.95,"spillover",5.03778337531486e-06,1
0.8,1,0.2,"spillover",0,1
0.8,1,0.5,"spillover",0,1
0.8,1,0.95,"spillover",0,1
0.85,0,0.2,"spillover",0.000118822202741111,0.998
0.85,0,0.5,"spillover",6.43458182230952e-05,1
0.85,0,0.95,"spillover",4.8274094311749e-05,0.998
0.85,0.05,0.2,"spillover",5.984484396147e-05,0.994
0.85,0.05,0.5,"spillover",0.000133528630704983,0.992
0.85,0.05,0.95,"spillover",9.69450527171589e-05,1
0.85,0.1,0.2,"spillover",0.000115552547906491,1
0.85,0.1,0.5,"spillover",0.000107832526170872,0.998
0.85,0.1,0.95,"spillover",0.000107147764409603,0.994
0.85,0.15,0.2,"spillover",6.93751663778226e-05,0.998
0.85,0.15,0.5,"spillover",0.000122751231097165,0.992
0.85,0.15,0.95,"spillover",6.48446860039279e-05,0.998
0.85,0.2,0.2,"spillover",8.60572589074848e-05,0.996
0.85,0.2,0.5,"spillover",7.43447429331405e-05,0.998
0.85,0.2,0.95,"spillover",9.11900725043027e-05,0.996
0.85,0.25,0.2,"spillover",8.53528658479142e-05,0.996
0.85,0.25,0.5,"spillover",9.26927968875105e-05,0.998
0.85,0.25,0.95,"spillover",8.50054475906226e-05,0.996
0.85,0.3,0.2,"spillover",7.52093531556629e-05,1
0.85,0.3,0.5,"spillover",5.8074805305731e-05,0.996
0.85,0.3,0.95,"spillover",6.42160747052593e-05,0.998
0.85,0.35,0.2,"spillover",9.094437136305e-05,0.994
0.85,0.35,0.5,"spillover",7.07245494886206e-05,0.996
0.85,0.35,0.95,"spillover",9.12894932164148e-05,0.998
0.85,0.4,0.2,"spillover",4.79107456821009e-05,1
0.85,0.4,0.5,"spillover",6.97329924088893e-05,1
0.85,0.4,0.95,"spillover",8.1669174153109e-05,0.998
0.85,0.45,0.2,"spillover",4.16602077330381e-05,0.996
0.85,0.45,0.5,"spillover",7.49718437353792e-05,0.998
0.85,0.45,0.95,"spillover",5.46435084408015e-05,1
0.85,0.5,0.2,"spillover",4.21705138426304e-05,0.998
0.85,0.5,0.5,"spillover",6.95536251119659e-05,0.996
0.85,0.5,0.95,"spillover",5.90112541640997e-05,0.998
0.85,0.55,0.2,"spillover",4.79902814839407e-05,0.998
0.85,0.55,0.5,"spillover",5.287643630371e-05,0.998
0.85,0.55,0.95,"spillover",3.72158558275108e-05,1
0.85,0.6,0.2,"spillover",4.3135215356956e-05,0.998
0.85,0.6,0.5,"spillover",1.60603427582785e-05,1
0.85,0.6,0.95,"spillover",3.26442971888823e-05,0.994
0.85,0.65,0.2,"spillover",2.65157159414458e-05,1
0.85,0.65,0.5,"spillover",2.1481403771032e-05,1
0.85,0.65,0.95,"spillover",5.90826290652845e-05,0.998
0.85,0.7,0.2,"spillover",2.10076007177912e-05,1
0.85,0.7,0.5,"spillover",3.76258653512482e-05,1
0.85,0.7,0.95,"spillover",3.20606807703713e-05,0.998
0.85,0.75,0.2,"spillover",2.60380214601494e-05,1
0.85,0.75,0.5,"spillover",1.07813973735761e-05,0.998
0.85,0.75,0.95,"spillover",2.17170141447826e-05,1
0.85,0.8,0.2,"spillover",5.55555555555556e-06,1
0.85,0.8,0.5,"spillover",2.13885735088001e-05,0.998
0.85,0.8,0.95,"spillover",3.83026368896067e-05,1
0.85,0.85,0.2,"spillover",1.63021039688065e-05,1
0.85,0.85,0.5,"spillover",2.14823379427304e-05,1
0.85,0.85,0.95,"spillover",5.27704485488127e-06,1
0.85,0.9,0.2,"spillover",0,1
0.85,0.9,0.5,"spillover",1.59802573634682e-05,0.998
0.85,0.9,0.95,"spillover",0,1
0.85,0.95,0.2,"spillover",5.36193029490617e-06,1
0.85,0.95,0.5,"spillover",1.0391363022942e-05,0.998
0.85,0.95,0.95,"spillover",1.07687402168242e-05,0.998
0.85,1,0.2,"spillover",0,1
0.85,1,0.5,"spillover",0,1
0.85,1,0.95,"spillover",0,1
0.9,0,0.2,"spillover",0.00011884276122745,0.996
0.9,0,0.5,"spillover",0.000118035666889794,0.996
0.9,0,0.95,"spillover",0.000134568324147288,0.992
0.9,0.05,0.2,"spillover",7.97046547177784e-05,0.994
0.9,0.05,0.5,"spillover",0.000139689313256734,0.99
0.9,0.05,0.95,"spillover",5.52819323258e-05,0.998
0.9,0.1,0.2,"spillover",8.46324459315444e-05,0.992
0.9,0.1,0.5,"spillover",0.000123125416150611,0.996
0.9,0.1,0.95,"spillover",9.08354972744452e-05,0.996
0.9,0.15,0.2,"spillover",9.22808434556754e-05,0.996
0.9,0.15,0.5,"spillover",8.00641664224239e-05,0.998
0.9,0.15,0.95,"spillover",0.000145545001889001,0.994
0.9,0.2,0.2,"spillover",0.000101903076159714,0.994
0.9,0.2,0.5,"spillover",0.000128361171760894,0.988
0.9,0.2,0.95,"spillover",8.59237373668759e-05,0.994
0.9,0.25,0.2,"spillover",6.93968703074732e-05,0.998
0.9,0.25,0.5,"spillover",8.01201876321986e-05,0.996
0.9,0.25,0.95,"spillover",7.48261892766818e-05,1
0.9,0.3,0.2,"spillover",0.00011258804755153,0.998
0.9,0.3,0.5,"spillover",9.05778889762201e-05,0.994
0.9,0.3,0.95,"spillover",5.45016276191064e-05,1
0.9,0.35,0.2,"spillover",6.89745160746206e-05,0.996
0.9,0.35,0.5,"spillover",7.65552541548874e-05,0.994
0.9,0.35,0.95,"spillover",6.43393901153472e-05,0.998
0.9,0.4,0.2,"spillover",5.33956755474182e-05,1
0.9,0.4,0.5,"spillover",7.99898719476514e-05,0.994
0.9,0.4,0.95,"spillover",5.85316427969662e-05,0.998
0.9,0.45,0.2,"spillover",6.86710540231616e-05,0.998
0.9,0.45,0.5,"spillover",7.4541727189201e-05,0.998
0.9,0.45,0.95,"spillover",4.89142126475955e-05,0.996
0.9,0.5,0.2,"spillover",4.28603006782985e-05,0.994
0.9,0.5,0.5,"spillover",6.93342471282794e-05,0.998
0.9,0.5,0.95,"spillover",5.32342600411518e-05,0.996
0.9,0.55,0.2,"spillover",5.84742761563673e-05,0.994
0.9,0.55,0.5,"spillover",3.21369293737348e-05,0.998
0.9,0.55,0.95,"spillover",4.87974115123898e-05,1
0.9,0.6,0.2,"spillover",4.78712659826033e-05,0.996
0.9,0.6,0.5,"spillover",2.67673499770384e-05,1
0.9,0.6,0.95,"spillover",6.44908901916327e-05,0.994
0.9,0.65,0.2,"spillover",1.62631362593807e-05,0.998
0.9,0.65,0.5,"spillover",3.28085061191243e-05,0.998
0.9,0.65,0.95,"spillover",4.16301976325892e-05,1
0.9,0.7,0.2,"spillover",2.65419659462564e-05,0.996
0.9,0.7,0.5,"spillover",4.22138090379483e-05,1
0.9,0.7,0.95,"spillover",4.86933940401091e-05,0.998
0.9,0.75,0.2,"spillover",2.08181144471483e-05,1
0.9,0.75,0.5,"spillover",2.17233864852346e-05,1
0.9,0.75,0.95,"spillover",2.12707993833641e-05,1
0.9,0.8,0.2,"spillover",2.06633844533824e-05,1
0.9,0.8,0.5,"spillover",2.12797875060334e-05,1
0.9,0.8,0.95,"spillover",2.15561101128797e-05,0.998
0.9,0.85,0.2,"spillover",5.43478260869565e-06,1
0.9,0.85,0.5,"spillover",2.64552115792748e-05,0.996
0.9,0.85,0.95,"spillover",2.25404101144417e-05,1
0.9,0.9,0.2,"spillover",5.1150895140665e-06,1
0.9,0.9,0.5,"spillover",2.6878248223384e-05,1
0.9,0.9,0.95,"spillover",5.50964187327824e-06,1
0.9,0.95,0.2,"spillover",1.05128824198945e-05,0.996
0.9,0.95,0.5,"spillover",1.05587942358456e-05,1
0.9,0.95,0.95,"spillover",1.6396966007344e-05,1
0.9,1,0.2,"spillover",0,1
0.9,1,0.5,"spillover",0,1
0.9,1,0.95,"spillover",0,1
0.95,0,0.2,"spillover",0.000102154757293263,0.996
0.95,0,0.5,"spillover",7.95676487539195e-05,1
0.95,0,0.95,"spillover",0.000100233349862124,0.996
0.95,0.05,0.2,"spillover",0.000102003945416352,0.994
0.95,0.05,0.5,"spillover",7.02310315279329e-05,0.998
0.95,0.05,0.95,"spillover",0.000143259768662886,0.99
0.95,0.1,0.2,"spillover",8.04828458274921e-05,0.996
0.95,0.1,0.5,"spillover",0.000152374097974399,0.992
0.95,0.1,0.95,"spillover",0.000113438783892801,0.998
0.95,0.15,0.2,"spillover",0.000111095946469607,0.998
0.95,0.15,0.5,"spillover",9.61811493311135e-05,0.994
0.95,0.15,0.95,"spillover",0.000133289632518566,0.998
0.95,0.2,0.2,"spillover",0.000116941476071999,0.994
0.95,0.2,0.5,"spillover",0.000123536272097064,0.996
0.95,0.2,0.95,"spillover",0.000124252493951574,0.994
0.95,0.25,0.2,"spillover",0.000100604398344284,0.996
0.95,0.25,0.5,"spillover",7.43967403769169e-05,0.994
0.95,0.25,0.95,"spillover",6.43581185745278e-05,0.998
0.95,0.3,0.2,"spillover",7.02342795224429e-05,0.996
0.95,0.3,0.5,"spillover",0.000106098175804996,1
0.95,0.3,0.95,"spillover",7.17640347920318e-05,0.998
0.95,0.35,0.2,"spillover",6.47433008538269e-05,0.998
0.95,0.35,0.5,"spillover",8.16171279806076e-05,0.998
0.95,0.35,0.95,"spillover",0.000101187368899158,0.994
0.95,0.4,0.2,"spillover",7.39349821281002e-05,0.998
0.95,0.4,0.5,"spillover",8.49752063400772e-05,0.998
0.95,0.4,0.95,"spillover",9.18032516976942e-05,0.996
0.95,0.45,0.2,"spillover",5.93837694124997e-05,0.992
0.95,0.45,0.5,"spillover",6.46481933428931e-05,0.998
0.95,0.45,0.95,"spillover",4.2309046152262e-05,1
0.95,0.5,0.2,"spillover",5.27552699385499e-05,1
0.95,0.5,0.5,"spillover",5.91406337428928e-05,0.998
0.95,0.5,0.95,"spillover",3.23215145588511e-05,1
0.95,0.55,0.2,"spillover",4.77744655343087e-05,1
0.95,0.55,0.5,"spillover",3.72664378284132e-05,0.998
0.95,0.55,0.95,"spillover",5.99069005471797e-05,0.996
0.95,0.6,0.2,"spillover",1.08843738893496e-05,1
0.95,0.6,0.5,"spillover",4.27565173352986e-05,1
0.95,0.6,0.95,"spillover",3.70489642902939e-05,1
0.95,0.65,0.2,"spillover",4.89729667681444e-05,0.996
0.95,0.65,0.5,"spillover",5.24769549519653e-05,1
0.95,0.65,0.95,"spillover",5.30873810393161e-05,0.998
0.95,0.7,0.2,"spillover",2.71757361363218e-05,0.998
0.95,0.7,0.5,"spillover",2.20237656275644e-05,1
0.95,0.7,0.95,"spillover",4.16711300228858e-05,1
0.95,0.75,0.2,"spillover",1.57783799469741e-05,1
0.95,0.75,0.5,"spillover",3.20137254151105e-05,1
0.95,0.75,0.95,"spillover",3.74077479944579e-05,0.998
0.95,0.8,0.2,"spillover",1.04770198089727e-05,1
0.95,0.8,0.5,"spillover",3.82101851978445e-05,0.998
0.95,0.8,0.95,"spillover",1.05336105336105e-05,1
0.95,0.85,0.2,"spillover",2.67606090600084e-05,0.998
0.95,0.85,0.5,"spillover",1.04770122026377e-05,1
0.95,0.85,0.95,"spillover",3.77896654011976e-05,0.998
0.95,0.9,0.2,"spillover",1.60545325253193e-05,1
0.95,0.9,0.5,"spillover",1.54565998555768e-05,1
0.95,0.9,0.95,"spillover",1.61761062010266e-05,0.998
0.95,0.95,0.2,"spillover",5.31914893617021e-06,1
0.95,0.95,0.5,"spillover",1.10538570174434e-05,1
0.95,0.95,0.95,"spillover",5.52486187845304e-06,1
0.95,1,0.2,"spillover",0,1
0.95,1,0.5,"spillover",0,1
0.95,1,0.95,"spillover",0,1
1,0,0.2,"spillover",8.46291139810125e-05,0.998
1,0,0.5,"spillover",0.000117139647614413,0.994
1,0,0.95,"spillover",0.000136886501186207,0.994
1,0.05,0.2,"spillover",0.000170320238882871,0.994
1,0.05,0.5,"spillover",9.57440061567751e-05,1
1,0.05,0.95,"spillover",8.09899741587662e-05,0.996
1,0.1,0.2,"spillover",7.33827999414612e-05,1
1,0.1,0.5,"spillover",0.00015010451578718,0.994
1,0.1,0.95,"spillover",0.000111625763557944,0.996
1,0.15,0.2,"spillover",0.000107071150788063,0.988
1,0.15,0.5,"spillover",8.95646100410553e-05,0.998
1,0.15,0.95,"spillover",0.000116290388935489,0.996
1,0.2,0.2,"spillover",8.63914848222709e-05,0.996
1,0.2,0.5,"spillover",0.000111101672283379,0.998
1,0.2,0.95,"spillover",8.58053536118224e-05,0.996
1,0.25,0.2,"spillover",8.50640533884431e-05,0.998
1,0.25,0.5,"spillover",8.96544744348743e-05,0.998
1,0.25,0.95,"spillover",6.30481022823825e-05,1
1,0.3,0.2,"spillover",7.51533139335986e-05,0.998
1,0.3,0.5,"spillover",9.14310318808975e-05,0.992
1,0.3,0.95,"spillover",9.58938151828632e-05,0.988
1,0.35,0.2,"spillover",8.42748648431395e-05,0.994
1,0.35,0.5,"spillover",5.27669666519562e-05,0.998
1,0.35,0.95,"spillover",8.1422821067794e-05,1
1,0.4,0.2,"spillover",6.38365722534504e-05,0.996
1,0.4,0.5,"spillover",5.88385343939718e-05,0.998
1,0.4,0.95,"spillover",6.94723964595477e-05,0.998
1,0.45,0.2,"spillover",5.4257657971839e-05,0.998
1,0.45,0.5,"spillover",4.73836983198266e-05,0.998
1,0.45,0.95,"spillover",1.61351083495774e-05,0.998
1,0.5,0.2,"spillover",5.41572912323421e-05,1
1,0.5,0.5,"spillover",4.81174630431401e-05,0.998
1,0.5,0.95,"spillover",4.38723886455624e-05,1
1,0.55,0.2,"spillover",6.98211189080022e-05,0.998
1,0.55,0.5,"spillover",2.09556928147807e-05,1
1,0.55,0.95,"spillover",5.42645627065365e-05,0.994
1,0.6,0.2,"spillover",4.24138564249198e-05,0.996
1,0.6,0.5,"spillover",5.39157917778227e-05,0.998
1,0.6,0.95,"spillover",6.38025041215494e-05,0.996
1,0.65,0.2,"spillover",3.66751143505748e-05,0.998
1,0.65,0.5,"spillover",3.23357113777687e-05,1
1,0.65,0.95,"spillover",1.56714825733704e-05,1
1,0.7,0.2,"spillover",2.0673982479936e-05,1
1,0.7,0.5,"spillover",2.15060051978381e-05,1
1,0.7,0.95,"spillover",4.87583496661314e-05,1
1,0.75,0.2,"spillover",4.31902673071377e-05,0.996
1,0.75,0.5,"spillover",1.04583920051403e-05,1
1,0.75,0.95,"spillover",2.67642652729845e-05,1
1,0.8,0.2,"spillover",4.28544754540347e-05,1
1,0.8,0.5,"spillover",2.08310140239931e-05,1
1,0.8,0.95,"spillover",3.20389189998681e-05,1
1,0.85,0.2,"spillover",5.19480519480519e-06,1
1,0.85,0.5,"spillover",5.3475935828877e-06,1
1,0.85,0.95,"spillover",5.3475935828877e-06,1
1,0.9,0.2,"spillover",0,1
1,0.9,0.5,"spillover",2.73414140223435e-05,1
1,0.9,0.95,"spillover",5.46448087431694e-06,1
1,0.95,0.2,"spillover",5.26315789473684e-06,1
1,0.95,0.5,"spillover",5.73065902578797e-06,1
1,0.95,0.95,"spillover",5.86510263929619e-06,0.998
1,1,0.2,"spillover",0,1
1,1,0.5,"spillover",0,1
1,1,0.95,"spillover",0,1
