"p1_red","farm_red","pct_hunt","scenario","mean_prev","fadeout"
0.05,0.9,0.998577424517997,"spillover",0.0203159063939758,0.886
0.05,0.95,0.0743811837714032,"spillover",0.0145818397628433,0.936
0.05,0.95,0.231049060186648,"spillover",0.00877927713516189,0.958
0.05,0.95,0.998577424517997,"spillover",0.0102745767576041,0.95
0.05,1,0.0743811837714032,"spillover",0,1
0.05,1,0.231049060186648,"spillover",0,1
0.05,1,0.998577424517997,"spillover",0,1
0.1,0,0.0743811837714032,"spillover",0.179819004558397,0.286
0.1,0,0.231049060186648,"spillover",0.189077909490521,0.294
0.1,0,0.998577424517997,"spillover",0.184566926920839,0.272
0.1,0.05,0.0743811837714032,"spillover",0.173461538312827,0.324
0.1,0.05,0.231049060186648,"spillover",0.177067545295184,0.306
0.1,0.05,0.998577424517997,"spillover",0.172436124826721,0.268
0.1,0.1,0.0743811837714032,"spillover",0.161911279919734,0.334
0.1,0.1,0.231049060186648,"spillover",0.149589298790583,0.338
0.1,0.1,0.998577424517997,"spillover",0.157979822789278,0.336
0.1,0.15,0.0743811837714032,"spillover",0.156909999286975,0.348
0.1,0.15,0.231049060186648,"spillover",0.160790142953914,0.376
0.1,0.15,0.998577424517997,"spillover",0.15811947108825,0.35
0.1,0.2,0.0743811837714032,"spillover",0.147732982464121,0.39
0.1,0.2,0.231049060186648,"spillover",0.15626438661583,0.368
0.1,0.2,0.998577424517997,"spillover",0.154932464175371,0.386
0.1,0.25,0.0743811837714032,"spillover",0.139077865935948,0.408
0.1,0.25,0.231049060186648,"spillover",0.133465105570734,0.37
0.1,0.25,0.998577424517997,"spillover",0.141590779290102,0.428
0.1,0.3,0.0743811837714032,"spillover",0.11438794940746,0.394
0.1,0.3,0.231049060186648,"spillover",0.122097504305804,0.432
0.1,0.3,0.998577424517997,"spillover",0.130204297249599,0.418
0.1,0.35,0.0743811837714032,"spillover",0.105820928618602,0.462
0.1,0.35,0.231049060186648,"spillover",0.119682436395484,0.43
0.1,0.35,0.998577424517997,"spillover",0.116215729363896,0.432
0.1,0.4,0.0743811837714032,"spillover",0.11422778172254,0.494
0.1,0.4,0.231049060186648,"spillover",0.109088427766693,0.494
0.1,0.4,0.998577424517997,"spillover",0.109262567037485,0.454
0.1,0.45,0.0743811837714032,"spillover",0.10411999997226,0.504
0.1,0.45,0.231049060186648,"spillover",0.105083985505587,0.492
0.1,0.45,0.998577424517997,"spillover",0.0958280644044598,0.498
0.1,0.5,0.0743811837714032,"spillover",0.098898871792675,0.556
0.1,0.5,0.231049060186648,"spillover",0.0983129862553738,0.544
0.1,0.5,0.998577424517997,"spillover",0.0958349611228116,0.528
0.1,0.55,0.0743811837714032,"spillover",0.0830861041522296,0.594
0.1,0.55,0.231049060186648,"spillover",0.0775106384848814,0.57
0.1,0.55,0.998577424517997,"spillover",0.0825167695288609,0.59
0.1,0.6,0.0743811837714032,"spillover",0.0791034121033446,0.604
0.1,0.6,0.231049060186648,"spillover",0.0785828649710298,0.61
0.1,0.6,0.998577424517997,"spillover",0.081965018935997,0.594
0.1,0.65,0.0743811837714032,"spillover",0.0700223690708083,0.67
0.1,0.65,0.231049060186648,"spillover",0.0694612118743249,0.646
0.1,0.65,0.998577424517997,"spillover",0.0667356164015462,0.666
0.1,0.7,0.0743811837714032,"spillover",0.058643924079673,0.714
0.1,0.7,0.231049060186648,"spillover",0.0589298903641015,0.704
0.1,0.7,0.998577424517997,"spillover",0.0640959257858905,0.718
0.1,0.75,0.0743811837714032,"spillover",0.0465241221131254,0.746
0.1,0.75,0.231049060186648,"spillover",0.0517756290740392,0.73
0.1,0.75,0.998577424517997,"spillover",0.0513227584755561,0.736
0.1,0.8,0.0743811837714032,"spillover",0.0300863827466489,0.81
0.1,0.8,0.231049060186648,"spillover",0.0344577570677348,0.812
0.1,0.8,0.998577424517997,"spillover",0.0353729522403906,0.76
0.1,0.85,0.0743811837714032,"spillover",0.036199961833569,0.856
0.1,0.85,0.231049060186648,"spillover",0.0227742717717828,0.854
0.1,0.85,0.998577424517997,"spillover",0.0217689622618612,0.85
0.1,0.9,0.0743811837714032,"spillover",0.0167096300043636,0.888
0.1,0.9,0.231049060186648,"spillover",0.0192401955650043,0.906
0.1,0.9,0.998577424517997,"spillover",0.0202551193491551,0.916
0.1,0.95,0.0743811837714032,"spillover",0.00896390815768761,0.96
0.1,0.95,0.231049060186648,"spillover",0.00889593614202481,0.95
0.1,0.95,0.998577424517997,"spillover",0.00963464948744924,0.962
0.1,1,0.0743811837714032,"spillover",0,1
0.1,1,0.231049060186648,"spillover",0,1
0.1,1,0.998577424517997,"spillover",0,1
0.15,0,0.0743811837714032,"spillover",0.184658866996093,0.296
0.15,0,0.231049060186648,"spillover",0.167093542174647,0.278
0.15,0,0.998577424517997,"spillover",0.174131375545883,0.292
0.15,0.05,0.0743811837714032,"spillover",0.171184267417746,0.312
0.15,0.05,0.231049060186648,"spillover",0.177583278893523,0.28
0.15,0.05,0.998577424517997,"spillover",0.164097994332167,0.274
0.15,0.1,0.0743811837714032,"spillover",0.162711684955511,0.34
0.15,0.1,0.231049060186648,"spillover",0.149368537259665,0.322
0.15,0.1,0.998577424517997,"spillover",0.16575548170705,0.324
0.15,0.15,0.0743811837714032,"spillover",0.155120920278758,0.392
0.15,0.15,0.231049060186648,"spillover",0.150630541101497,0.316
0.15,0.15,0.998577424517997,"spillover",0.157550162710008,0.362
0.15,0.2,0.0743811837714032,"spillover",0.148999079240786,0.366
0.15,0.2,0.231049060186648,"spillover",0.137089103018183,0.348
0.15,0.2,0.998577424517997,"spillover",0.149107329569837,0.37
0.15,0.25,0.0743811837714032,"spillover",0.136902071532358,0.416
0.15,0.25,0.231049060186648,"spillover",0.141847538247147,0.344
0.15,0.25,0.998577424517997,"spillover",0.137901796836901,0.4
0.15,0.3,0.0743811837714032,"spillover",0.133101160980126,0.418
0.15,0.3,0.231049060186648,"spillover",0.12462418504533,0.422
0.15,0.3,0.998577424517997,"spillover",0.122618985249299,0.432
0.15,0.35,0.0743811837714032,"spillover",0.121416008509175,0.474
0.15,0.35,0.231049060186648,"spillover",0.12759073880861,0.46
0.15,0.35,0.998577424517997,"spillover",0.121226212857929,0.456
0.15,0.4,0.0743811837714032,"spillover",0.105783750076617,0.474
0.15,0.4,0.231049060186648,"spillover",0.110697131131945,0.46
0.15,0.4,0.998577424517997,"spillover",0.112963047129103,0.468
0.15,0.45,0.0743811837714032,"spillover",0.0993833009358711,0.504
0.15,0.45,0.231049060186648,"spillover",0.098179698017187,0.566
0.15,0.45,0.998577424517997,"spillover",0.0956932742519552,0.54
0.15,0.5,0.0743811837714032,"spillover",0.0889744850066856,0.544
0.15,0.5,0.231049060186648,"spillover",0.0903747085795553,0.562
0.15,0.5,0.998577424517997,"spillover",0.09184038801988,0.538
0.15,0.55,0.0743811837714032,"spillover",0.0772991356521082,0.568
0.15,0.55,0.231049060186648,"spillover",0.0887481667614857,0.582
0.15,0.55,0.998577424517997,"spillover",0.0816215743934878,0.586
0.15,0.6,0.0743811837714032,"spillover",0.0756994563952663,0.6
0.15,0.6,0.231049060186648,"spillover",0.0851223386917481,0.634
0.15,0.6,0.998577424517997,"spillover",0.0744259390946822,0.57
0.15,0.65,0.0743811837714032,"spillover",0.0613776726825288,0.634
0.15,0.65,0.231049060186648,"spillover",0.0717114306190676,0.628
0.15,0.65,0.998577424517997,"spillover",0.0706324834649052,0.64
0.15,0.7,0.0743811837714032,"spillover",0.0513275602685486,0.71
0.15,0.7,0.231049060186648,"spillover",0.0574233516199104,0.686
0.15,0.7,0.998577424517997,"spillover",0.0496064644248727,0.722
0.15,0.75,0.0743811837714032,"spillover",0.046134949531517,0.758
0.15,0.75,0.231049060186648,"spillover",0.0483373485547508,0.766
0.15,0.75,0.998577424517997,"spillover",0.0477620671367746,0.746
0.15,0.8,0.0743811837714032,"spillover",0.0370874485501245,0.804
0.15,0.8,0.231049060186648,"spillover",0.0357805379902811,0.802
0.15,0.8,0.998577424517997,"spillover",0.0324156678364041,0.81
0.15,0.85,0.0743811837714032,"spillover",0.0304796729646516,0.834
0.15,0.85,0.231049060186648,"spillover",0.0283206907195857,0.86
0.15,0.85,0.998577424517997,"spillover",0.0306852402942135,0.82
0.15,0.9,0.0743811837714032,"spillover",0.0214381000722191,0.884
0.15,0.9,0.231049060186648,"spillover",0.017476661844668,0.922
0.15,0.9,0.998577424517997,"spillover",0.0177891314948029,0.898
0.15,0.95,0.0743811837714032,"spillover",0.0119398993655663,0.962
0.15,0.95,0.231049060186648,"spillover",0.0105338009084847,0.948
0.15,0.95,0.998577424517997,"spillover",0.00899246975801306,0.952
0.15,1,0.0743811837714032,"spillover",0,1
0.15,1,0.231049060186648,"spillover",0,1
0.15,1,0.998577424517997,"spillover",0,1
0.2,0,0.0743811837714032,"spillover",0.17877485840114,0.28
0.2,0,0.231049060186648,"spillover",0.17736239005596,0.31
0.2,0,0.998577424517997,"spillover",0.171751253979894,0.276
0.2,0.05,0.0743811837714032,"spillover",0.175008492094157,0.314
0.2,0.05,0.231049060186648,"spillover",0.172468108548422,0.292
0.2,0.05,0.998577424517997,"spillover",0.173223439280008,0.318
0.2,0.1,0.0743811837714032,"spillover",0.154607938596449,0.338
0.2,0.1,0.231049060186648,"spillover",0.15926450993059,0.318
0.2,0.1,0.998577424517997,"spillover",0.166063868739088,0.33
0.2,0.15,0.0743811837714032,"spillover",0.145153783077338,0.334
0.2,0.15,0.231049060186648,"spillover",0.145504792665891,0.348
0.2,0.15,0.998577424517997,"spillover",0.158076897862019,0.346
0.2,0.2,0.0743811837714032,"spillover",0.151130273775539,0.418
0.2,0.2,0.231049060186648,"spillover",0.144350189445978,0.358
0.2,0.2,0.998577424517997,"spillover",0.144755896120039,0.378
0.2,0.25,0.0743811837714032,"spillover",0.14500097153707,0.39
0.2,0.25,0.231049060186648,"spillover",0.140433151930024,0.36
0.2,0.25,0.998577424517997,"spillover",0.133500258005733,0.356
0.2,0.3,0.0743811837714032,"spillover",0.130668108544466,0.434
0.2,0.3,0.231049060186648,"spillover",0.12999150992019,0.436
0.2,0.3,0.998577424517997,"spillover",0.12157733494958,0.424
0.2,0.35,0.0743811837714032,"spillover",0.121397474146302,0.464
0.2,0.35,0.231049060186648,"spillover",0.143894282566739,0.452
0.2,0.35,0.998577424517997,"spillover",0.119547896993912,0.472
0.2,0.4,0.0743811837714032,"spillover",0.0974221838575983,0.49
0.2,0.4,0.231049060186648,"spillover",0.106881252922108,0.458
0.2,0.4,0.998577424517997,"spillover",0.115232686698701,0.464
0.2,0.45,0.0743811837714032,"spillover",0.112150775620878,0.49
0.2,0.45,0.231049060186648,"spillover",0.104968669655215,0.502
0.2,0.45,0.998577424517997,"spillover",0.0994589211657894,0.546
0.2,0.5,0.0743811837714032,"spillover",0.087751433696788,0.498
0.2,0.5,0.231049060186648,"spillover",0.0976130109265821,0.57
0.2,0.5,0.998577424517997,"spillover",0.0859809372942155,0.56
0.2,0.55,0.0743811837714032,"spillover",0.0903893659798465,0.56
0.2,0.55,0.231049060186648,"spillover",0.0834690740362273,0.536
0.2,0.55,0.998577424517997,"spillover",0.0979893003981839,0.568
0.2,0.6,0.0743811837714032,"spillover",0.0763992183062897,0.638
0.2,0.6,0.231049060186648,"spillover",0.0728683294267264,0.664
0.2,0.6,0.998577424517997,"spillover",0.0767117138420231,0.634
0.2,0.65,0.0743811837714032,"spillover",0.066009288749962,0.646
0.2,0.65,0.231049060186648,"spillover",0.0645945508348757,0.688
0.2,0.65,0.998577424517997,"spillover",0.0648525159997895,0.69
0.2,0.7,0.0743811837714032,"spillover",0.0589694524950413,0.692
0.2,0.7,0.231049060186648,"spillover",0.0504791930574847,0.696
0.2,0.7,0.998577424517997,"spillover",0.0537157895855673,0.702
0.2,0.75,0.0743811837714032,"spillover",0.0462018442389795,0.744
0.2,0.75,0.231049060186648,"spillover",0.0460626283052561,0.71
0.2,0.75,0.998577424517997,"spillover",0.0465374807500822,0.706
0.2,0.8,0.0743811837714032,"spillover",0.0383247814508278,0.798
0.2,0.8,0.231049060186648,"spillover",0.039789485893397,0.784
0.2,0.8,0.998577424517997,"spillover",0.0368895252778345,0.778
0.2,0.85,0.0743811837714032,"spillover",0.022970592797615,0.8
0.2,0.85,0.231049060186648,"spillover",0.0276122549930555,0.814
0.2,0.85,0.998577424517997,"spillover",0.0266157104707301,0.81
0.2,0.9,0.0743811837714032,"spillover",0.0209611925144608,0.876
0.2,0.9,0.231049060186648,"spillover",0.0175791197991821,0.89
0.2,0.9,0.998577424517997,"spillover",0.0217083129015232,0.886
0.2,0.95,0.0743811837714032,"spillover",0.00962814726013405,0.932
0.2,0.95,0.231049060186648,"spillover",0.00979195499911233,0.944
0.2,0.95,0.998577424517997,"spillover",0.010764730137878,0.942
0.2,1,0.0743811837714032,"spillover",0,1
0.2,1,0.231049060186648,"spillover",0,1
0.2,1,0.998577424517997,"spillover",0,1
0.25,0,0.0743811837714032,"spillover",0.184634937307769,0.304
0.25,0,0.231049060186648,"spillover",0.177618470372684,0.306
0.25,0,0.998577424517997,"spillover",0.180135508273521,0.312
0.25,0.05,0.0743811837714032,"spillover",0.179329694628886,0.322
0.25,0.05,0.231049060186648,"spillover",0.176301451397884,0.324
0.25,0.05,0.998577424517997,"spillover",0.170213754383936,0.314
0.25,0.1,0.0743811837714032,"spillover",0.168724393688094,0.29
0.25,0.1,0.231049060186648,"spillover",0.166276986476663,0.326
0.25,0.1,0.998577424517997,"spillover",0.153762366578604,0.342
0.25,0.15,0.0743811837714032,"spillover",0.145673311217809,0.366
0.25,0.15,0.231049060186648,"spillover",0.147119654793889,0.374
0.25,0.15,0.998577424517997,"spillover",0.165276482448802,0.37
0.25,0.2,0.0743811837714032,"spillover",0.155331430544868,0.384
0.25,0.2,0.231049060186648,"spillover",0.15057647288948,0.392
0.25,0.2,0.998577424517997,"spillover",0.151579385750153,0.378
0.25,0.25,0.0743811837714032,"spillover",0.13500307605373,0.408
0.25,0.25,0.231049060186648,"spillover",0.136857673844403,0.416
0.25,0.25,0.998577424517997,"spillover",0.136800835777504,0.4
0.25,0.3,0.0743811837714032,"spillover",0.135405225582368,0.45
0.25,0.3,0.231049060186648,"spillover",0.126636569986378,0.408
0.25,0.3,0.998577424517997,"spillover",0.128405135218693,0.416
0.25,0.35,0.0743811837714032,"spillover",0.129924662316352,0.416
0.25,0.35,0.231049060186648,"spillover",0.120206846915509,0.42
0.25,0.35,0.998577424517997,"spillover",0.117396499674548,0.45
0.25,0.4,0.0743811837714032,"spillover",0.10711605881366,0.482
0.25,0.4,0.231049060186648,"spillover",0.10709974474979,0.47
0.25,0.4,0.998577424517997,"spillover",0.104997002627037,0.482
0.25,0.45,0.0743811837714032,"spillover",0.108289931761588,0.486
0.25,0.45,0.231049060186648,"spillover",0.0980501311493998,0.53
0.25,0.45,0.998577424517997,"spillover",0.094788750657027,0.532
0.25,0.5,0.0743811837714032,"spillover",0.0884961444855794,0.574
0.25,0.5,0.231049060186648,"spillover",0.0982753690050413,0.556
0.25,0.5,0.998577424517997,"spillover",0.0973029406980781,0.554
0.25,0.55,0.0743811837714032,"spillover",0.0790491930517221,0.566
0.25,0.55,0.231049060186648,"spillover",0.088261820499118,0.59
0.25,0.55,0.998577424517997,"spillover",0.0924169698399935,0.59
0.25,0.6,0.0743811837714032,"spillover",0.0797252507360725,0.614
0.25,0.6,0.231049060186648,"spillover",0.0784615829938082,0.644
0.25,0.6,0.998577424517997,"spillover",0.0822346488237104,0.626
0.25,0.65,0.0743811837714032,"spillover",0.0737294436560358,0.65
0.25,0.65,0.231049060186648,"spillover",0.074621565316057,0.642
0.25,0.65,0.998577424517997,"spillover",0.0629849655657288,0.628
0.25,0.7,0.0743811837714032,"spillover",0.0541156927709874,0.68
0.25,0.7,0.231049060186648,"spillover",0.0584629441511546,0.726
0.25,0.7,0.998577424517997,"spillover",0.060175635629874,0.674
0.25,0.75,0.0743811837714032,"spillover",0.0506704759707636,0.72
0.25,0.75,0.231049060186648,"spillover",0.0534276893915776,0.688
0.25,0.75,0.998577424517997,"spillover",0.0486466274922722,0.758
0.25,0.8,0.0743811837714032,"spillover",0.0387357344183289,0.778
0.25,0.8,0.231049060186648,"spillover",0.0396277642751834,0.794
0.25,0.8,0.998577424517997,"spillover",0.0295885745010401,0.8
0.25,0.85,0.0743811837714032,"spillover",0.0316784083581383,0.838
0.25,0.85,0.231049060186648,"spillover",0.0305783915925731,0.844
0.25,0.85,0.998577424517997,"spillover",0.0269423588418439,0.814
0.25,0.9,0.0743811837714032,"spillover",0.0247610195770509,0.876
0.25,0.9,0.231049060186648,"spillover",0.0210120665828476,0.914
0.25,0.9,0.998577424517997,"spillover",0.0223249190412564,0.87
0.25,0.95,0.0743811837714032,"spillover",0.00878901136109014,0.96
0.25,0.95,0.231049060186648,"spillover",0.00878133058660638,0.964
0.25,0.95,0.998577424517997,"spillover",0.0127390111703169,0.954
0.25,1,0.0743811837714032,"spillover",0,1
0.25,1,0.231049060186648,"spillover",0,1
0.25,1,0.998577424517997,"spillover",0,1
0.3,0,0.0743811837714032,"spillover",0.17508522461935,0.294
0.3,0,0.231049060186648,"spillover",0.183738967651553,0.258
0.3,0,0.998577424517997,"spillover",0.171797256283774,0.288
0.3,0.05,0.0743811837714032,"spillover",0.163637630459777,0.304
0.3,0.05,0.231049060186648,"spillover",0.168595856007545,0.276
0.3,0.05,0.998577424517997,"spillover",0.171253412299228,0.314
0.3,0.1,0.0743811837714032,"spillover",0.157423301369247,0.308
0.3,0.1,0.231049060186648,"spillover",0.160854606896052,0.34
0.3,0.1,0.998577424517997,"spillover",0.166975999706642,0.34
0.3,0.15,0.0743811837714032,"spillover",0.166271331152363,0.344
0.3,0.15,0.231049060186648,"spillover",0.149361617472436,0.34
0.3,0.15,0.998577424517997,"spillover",0.147032385875738,0.368
0.3,0.2,0.0743811837714032,"spillover",0.14327148037012,0.398
0.3,0.2,0.231049060186648,"spillover",0.139350760799673,0.382
0.3,0.2,0.998577424517997,"spillover",0.138204610920085,0.36
0.3,0.25,0.0743811837714032,"spillover",0.147356676082074,0.418
0.3,0.25,0.231049060186648,"spillover",0.145532860213848,0.404
0.3,0.25,0.998577424517997,"spillover",0.145707976654146,0.398
0.3,0.3,0.0743811837714032,"spillover",0.131872841183334,0.374
0.3,0.3,0.231049060186648,"spillover",0.125486215556682,0.4
0.3,0.3,0.998577424517997,"spillover",0.124684741078417,0.4
0.3,0.35,0.0743811837714032,"spillover",0.125986053473367,0.406
0.3,0.35,0.231049060186648,"spillover",0.128496831677908,0.428
0.3,0.35,0.998577424517997,"spillover",0.124017981542754,0.424
0.3,0.4,0.0743811837714032,"spillover",0.118663627742379,0.478
0.3,0.4,0.231049060186648,"spillover",0.112859117802389,0.492
0.3,0.4,0.998577424517997,"spillover",0.113218038416962,0.49
0.3,0.45,0.0743811837714032,"spillover",0.100760884123249,0.488
0.3,0.45,0.231049060186648,"spillover",0.105814077109156,0.546
0.3,0.45,0.998577424517997,"spillover",0.103429280060338,0.532
0.3,0.5,0.0743811837714032,"spillover",0.0820777393603422,0.55
0.3,0.5,0.231049060186648,"spillover",0.093733652917749,0.54
0.3,0.5,0.998577424517997,"spillover",0.0948793009174992,0.518
0.3,0.55,0.0743811837714032,"spillover",0.0882508221136639,0.558
0.3,0.55,0.231049060186648,"spillover",0.0906231206974617,0.552
0.3,0.55,0.998577424517997,"spillover",0.089149129195822,0.554
0.3,0.6,0.0743811837714032,"spillover",0.0712399965261125,0.604
0.3,0.6,0.231049060186648,"spillover",0.070637674386395,0.67
0.3,0.6,0.998577424517997,"spillover",0.0768914261023973,0.614
0.3,0.65,0.0743811837714032,"spillover",0.0693660231708852,0.688
0.3,0.65,0.231049060186648,"spillover",0.0681486943586341,0.634
0.3,0.65,0.998577424517997,"spillover",0.0617156409152571,0.658
0.3,0.7,0.0743811837714032,"spillover",0.0571329702858089,0.706
0.3,0.7,0.231049060186648,"spillover",0.0587290577338338,0.676
