"","size","prop_ss","phi","mean_prev","fadeout"
"107",250,0.1,22.2333333333333,0.404105690050222,0.026
"108",250,0.1,23.8666666666667,0.423094455283432,0.016
"109",250,0.1,25.5,0.426759479699509,0.006
"110",250,0.1,27.1333333333333,0.443566890138784,0.006
"111",250,0.1,28.7666666666667,0.45792616415676,0.008
"112",250,0.1,30.4,0.448483589439617,0.01
"113",250,0.1,32.0333333333333,0.486387815397893,0.012
"114",250,0.1,33.6666666666667,0.482515131866654,0.006
"115",250,0.1,35.3,0.50073210492313,0.002
"116",250,0.1,36.9333333333333,0.485943966144066,0.006
"117",250,0.1,38.5666666666667,0.51201285354464,0.002
"118",250,0.1,40.2,0.514226814219714,0.002
"119",250,0.1,41.8333333333333,0.504132892774306,0
"120",250,0.1,43.4666666666667,0.511108936470864,0
"121",250,0.1,45.1,0.537753897399544,0
"122",250,0.1,46.7333333333333,0.532464518868697,0
"123",250,0.1,48.3666666666667,0.555606016450176,0.004
"124",250,0.1,50,0.562375482940399,0
"125",250,0.133333333333333,1,0.177651251900544,0.29
"126",250,0.133333333333333,2.63333333333333,0.201928032918122,0.236
"127",250,0.133333333333333,4.26666666666667,0.240452540393979,0.162
"128",250,0.133333333333333,5.9,0.263705352214984,0.148
"129",250,0.133333333333333,7.53333333333333,0.298973744348062,0.088
"130",250,0.133333333333333,9.16666666666667,0.32070237161744,0.082
"131",250,0.133333333333333,10.8,0.345892559223288,0.074
"132",250,0.133333333333333,12.4333333333333,0.384461491747757,0.032
"133",250,0.133333333333333,14.0666666666667,0.388666130918694,0.03
"134",250,0.133333333333333,15.7,0.407388372669154,0.016
"135",250,0.133333333333333,17.3333333333333,0.424194617906292,0.026
"136",250,0.133333333333333,18.9666666666667,0.441353959326682,0.026
"137",250,0.133333333333333,20.6,0.466307409231033,0.01
"138",250,0.133333333333333,22.2333333333333,0.468197851406198,0.01
"139",250,0.133333333333333,23.8666666666667,0.499844898218249,0.008
"140",250,0.133333333333333,25.5,0.497211075815152,0.004
"141",250,0.133333333333333,27.1333333333333,0.496699350104807,0.006
"142",250,0.133333333333333,28.7666666666667,0.518892196492139,0.002
"143",250,0.133333333333333,30.4,0.530924297511502,0.002
"144",250,0.133333333333333,32.0333333333333,0.549962663893537,0
"145",250,0.133333333333333,33.6666666666667,0.555909361300753,0.002
"146",250,0.133333333333333,35.3,0.55720825868249,0.002
"147",250,0.133333333333333,36.9333333333333,0.587388231196945,0.002
"148",250,0.133333333333333,38.5666666666667,0.559342811021607,0.002
"149",250,0.133333333333333,40.2,0.596280696912165,0
"150",250,0.133333333333333,41.8333333333333,0.590106505195733,0.002
"151",250,0.133333333333333,43.4666666666667,0.610025556941244,0
"152",250,0.133333333333333,45.1,0.609339468813375,0
"153",250,0.133333333333333,46.7333333333333,0.614569794761479,0
"154",250,0.133333333333333,48.3666666666667,0.619870852444358,0
"155",250,0.133333333333333,50,0.63129285649086,0
"156",250,0.166666666666667,1,0.17792174447713,0.298
"157",250,0.166666666666667,2.63333333333333,0.21360844918956,0.21
"158",250,0.166666666666667,4.26666666666667,0.261179174196505,0.16
"159",250,0.166666666666667,5.9,0.287961736966778,0.104
"160",250,0.166666666666667,7.53333333333333,0.312518634372936,0.072
"161",250,0.166666666666667,9.16666666666667,0.363574913614914,0.044
"162",250,0.166666666666667,10.8,0.399232266053629,0.054
"163",250,0.166666666666667,12.4333333333333,0.3962237540191,0.018
"164",250,0.166666666666667,14.0666666666667,0.43489059965312,0.016
"165",250,0.166666666666667,15.7,0.445992501703434,0.014
"166",250,0.166666666666667,17.3333333333333,0.479978911155012,0.012
"167",250,0.166666666666667,18.9666666666667,0.505284505188612,0.008
"168",250,0.166666666666667,20.6,0.512016100774489,0.006
"169",250,0.166666666666667,22.2333333333333,0.523305877932159,0.002
"170",250,0.166666666666667,23.8666666666667,0.544318807345441,0
"171",250,0.166666666666667,25.5,0.571106029727451,0.002
"172",250,0.166666666666667,27.1333333333333,0.564733111085285,0.002
"173",250,0.166666666666667,28.7666666666667,0.575269635593841,0
"174",250,0.166666666666667,30.4,0.593573673628502,0.002
"175",250,0.166666666666667,32.0333333333333,0.601075878571551,0.002
"176",250,0.166666666666667,33.6666666666667,0.613916431280938,0.002
"177",250,0.166666666666667,35.3,0.629348992599497,0
"178",250,0.166666666666667,36.9333333333333,0.641816115252524,0
"179",250,0.166666666666667,38.5666666666667,0.639466814600921,0
"180",250,0.166666666666667,40.2,0.656065024880352,0.002
"181",250,0.166666666666667,41.8333333333333,0.674398385448512,0
"182",250,0.166666666666667,43.4666666666667,0.672405163783759,0
"183",250,0.166666666666667,45.1,0.67279175774144,0
"184",250,0.166666666666667,46.7333333333333,0.669203462440149,0
"185",250,0.166666666666667,48.3666666666667,0.693902820377949,0
"186",250,0.166666666666667,50,0.703045162427823,0
"187",250,0.2,1,0.174490379075376,0.304
"188",250,0.2,2.63333333333333,0.225025146226983,0.202
"189",250,0.2,4.26666666666667,0.263728172812435,0.142
"190",250,0.2,5.9,0.302231781608067,0.112
"191",250,0.2,7.53333333333333,0.349953852831849,0.078
"192",250,0.2,9.16666666666667,0.389121397149909,0.042
"193",250,0.2,10.8,0.401745945848872,0.038
"194",250,0.2,12.4333333333333,0.446900998939473,0.024
"195",250,0.2,14.0666666666667,0.490096624380772,0.016
"196",250,0.2,15.7,0.488441681347581,0.01
"197",250,0.2,17.3333333333333,0.522484254712856,0.002
"198",250,0.2,18.9666666666667,0.536586037973126,0.002
"199",250,0.2,20.6,0.567931416765732,0
"200",250,0.2,22.2333333333333,0.574741667983682,0.002
"201",250,0.2,23.8666666666667,0.581993739677746,0
"202",250,0.2,25.5,0.619264921312757,0
"203",250,0.2,27.1333333333333,0.647361946126169,0
"204",250,0.2,28.7666666666667,0.641600183238801,0.002
"205",250,0.2,30.4,0.655863815527049,0
"206",250,0.2,32.0333333333333,0.655074269103919,0
"207",250,0.2,33.6666666666667,0.681382317603233,0
"208",250,0.2,35.3,0.694010732580226,0
"209",250,0.2,36.9333333333333,0.690566713240363,0
"210",250,0.2,38.5666666666667,0.72252747925387,0
"211",250,0.2,40.2,0.725483307751302,0
"212",250,0.2,41.8333333333333,0.736182204119121,0
"213",250,0.2,43.4666666666667,0.736526286121624,0
"214",250,0.2,45.1,0.741506549972323,0
"215",250,0.2,46.7333333333333,0.743288108419478,0
"216",250,0.2,48.3666666666667,0.753788820721768,0
"217",250,0.2,50,0.763279751522375,0
"218",250,0.233333333333333,1,0.17246906589835,0.29
"219",250,0.233333333333333,2.63333333333333,0.225179157793432,0.202
"220",250,0.233333333333333,4.26666666666667,0.274983766813085,0.1
"221",250,0.233333333333333,5.9,0.343600615857476,0.068
"222",250,0.233333333333333,7.53333333333333,0.372778235171295,0.04
"223",250,0.233333333333333,9.16666666666667,0.401583905843085,0.034
"224",250,0.233333333333333,10.8,0.455595680855533,0.012
"225",250,0.233333333333333,12.4333333333333,0.482395258858728,0.01
"226",250,0.233333333333333,14.0666666666667,0.515142682391483,0.014
"227",250,0.233333333333333,15.7,0.550406540609945,0.006
"228",250,0.233333333333333,17.3333333333333,0.556729311283929,0.004
"229",250,0.233333333333333,18.9666666666667,0.572187123447075,0.002
"230",250,0.233333333333333,20.6,0.598653257361109,0.002
"231",250,0.233333333333333,22.2333333333333,0.616126992242667,0.002
"232",250,0.233333333333333,23.8666666666667,0.639384875453832,0
"233",250,0.233333333333333,25.5,0.666500590208903,0
"234",250,0.233333333333333,27.1333333333333,0.68346850194195,0
"235",250,0.233333333333333,28.7666666666667,0.674193200761226,0
"236",250,0.233333333333333,30.4,0.70411811305974,0
"237",250,0.233333333333333,32.0333333333333,0.707697455220654,0
"238",250,0.233333333333333,33.6666666666667,0.729823798804565,0
"239",250,0.233333333333333,35.3,0.735932429606146,0
"240",250,0.233333333333333,36.9333333333333,0.744919799547712,0
"241",250,0.233333333333333,38.5666666666667,0.744969809633567,0
"242",250,0.233333333333333,40.2,0.756405781107338,0
"243",250,0.233333333333333,41.8333333333333,0.764891159527139,0
"244",250,0.233333333333333,43.4666666666667,0.778479969480446,0
"245",250,0.233333333333333,45.1,0.789244461490355,0
"246",250,0.233333333333333,46.7333333333333,0.793862781767617,0
"247",250,0.233333333333333,48.3666666666667,0.801948863874102,0
"248",250,0.233333333333333,50,0.802423287007657,0
"249",250,0.266666666666667,1,0.172337545765673,0.328
"250",250,0.266666666666667,2.63333333333333,0.246432922866522,0.176
"251",250,0.266666666666667,4.26666666666667,0.300697053383267,0.08
"252",250,0.266666666666667,5.9,0.360014859752087,0.054
"253",250,0.266666666666667,7.53333333333333,0.393406201635658,0.044
"254",250,0.266666666666667,9.16666666666667,0.43376491890612,0.018
"255",250,0.266666666666667,10.8,0.490546946794343,0.008
"256",250,0.266666666666667,12.4333333333333,0.493592526369878,0.002
"257",250,0.266666666666667,14.0666666666667,0.564326380582654,0
"258",250,0.266666666666667,15.7,0.55638340346443,0.002
"259",250,0.266666666666667,17.3333333333333,0.594989636148101,0.002
"260",250,0.266666666666667,18.9666666666667,0.624761675003612,0
"261",250,0.266666666666667,20.6,0.662074536771105,0.002
"262",250,0.266666666666667,22.2333333333333,0.658707880382753,0
"263",250,0.266666666666667,23.8666666666667,0.679104570648038,0
"264",250,0.266666666666667,25.5,0.696728274274801,0
"265",250,0.266666666666667,27.1333333333333,0.725174971562042,0
"266",250,0.266666666666667,28.7666666666667,0.726047241965667,0
"267",250,0.266666666666667,30.4,0.740561529337985,0
"268",250,0.266666666666667,32.0333333333333,0.745271701437603,0
"269",250,0.266666666666667,33.6666666666667,0.770268811961083,0
"270",250,0.266666666666667,35.3,0.777045860185294,0
"271",250,0.266666666666667,36.9333333333333,0.786157802230611,0
"272",250,0.266666666666667,38.5666666666667,0.786603781372085,0
"273",250,0.266666666666667,40.2,0.794056585265512,0
"274",250,0.266666666666667,41.8333333333333,0.814935522786856,0
"275",250,0.266666666666667,43.4666666666667,0.820202059980784,0
"276",250,0.266666666666667,45.1,0.815585755817317,0
"277",250,0.266666666666667,46.7333333333333,0.842232311034535,0
"278",250,0.266666666666667,48.3666666666667,0.840215551808401,0
"279",250,0.266666666666667,50,0.842582413320562,0
"280",250,0.3,1,0.177840787164829,0.32
"281",250,0.3,2.63333333333333,0.259770241380931,0.144
"282",250,0.3,4.26666666666667,0.314170043929058,0.07
"283",250,0.3,5.9,0.365558822015275,0.04
"284",250,0.3,7.53333333333333,0.415186142751819,0.03
"285",250,0.3,9.16666666666667,0.467941726754793,0.016
"286",250,0.3,10.8,0.514886730124409,0.004
"287",250,0.3,12.4333333333333,0.554273097034595,0.002
"288",250,0.3,14.0666666666667,0.573121057055195,0.004
"289",250,0.3,15.7,0.599365008370207,0.004
"290",250,0.3,17.3333333333333,0.650565244216747,0
"291",250,0.3,18.9666666666667,0.66747265778917,0
"292",250,0.3,20.6,0.690010882321722,0
"293",250,0.3,22.2333333333333,0.698928739633594,0
"294",250,0.3,23.8666666666667,0.728982388625254,0
"295",250,0.3,25.5,0.738087258962841,0
"296",250,0.3,27.1333333333333,0.743692505017905,0
"297",250,0.3,28.7666666666667,0.787170229393408,0
"298",250,0.3,30.4,0.776166598001086,0
"299",250,0.3,32.0333333333333,0.781871099281098,0
"300",250,0.3,33.6666666666667,0.795419561541309,0
"301",250,0.3,35.3,0.815089841790378,0
"302",250,0.3,36.9333333333333,0.820036972779442,0
"303",250,0.3,38.5666666666667,0.830350894700208,0
"304",250,0.3,40.2,0.839915920678211,0
"305",250,0.3,41.8333333333333,0.843858644727859,0
"306",250,0.3,43.4666666666667,0.855002151505598,0
"307",250,0.3,45.1,0.854781485589416,0
"308",250,0.3,46.7333333333333,0.863670157435251,0
"309",250,0.3,48.3666666666667,0.863194883448779,0
"310",250,0.3,50,0.866510513032107,0
"311",250,0.333333333333333,1,0.161816570607547,0.27
"312",250,0.333333333333333,2.63333333333333,0.259888107762679,0.154
"313",250,0.333333333333333,4.26666666666667,0.310280050890264,0.068
"314",250,0.333333333333333,5.9,0.403534611874885,0.024
"315",250,0.333333333333333,7.53333333333333,0.454346683173098,0.02
"316",250,0.333333333333333,9.16666666666667,0.484932001654299,0.016
"317",250,0.333333333333333,10.8,0.541202205856782,0.006
"318",250,0.333333333333333,12.4333333333333,0.566575546425373,0.002
"319",250,0.333333333333333,14.0666666666667,0.619102420688146,0
"320",250,0.333333333333333,15.7,0.638131093357495,0
"321",250,0.333333333333333,17.3333333333333,0.673021354385965,0.002
"322",250,0.333333333333333,18.9666666666667,0.697655707564525,0
"323",250,0.333333333333333,20.6,0.725529750301678,0
"324",250,0.333333333333333,22.2333333333333,0.732732211921888,0
"325",250,0.333333333333333,23.8666666666667,0.769969800482186,0
"326",250,0.333333333333333,25.5,0.766251770056324,0
"327",250,0.333333333333333,27.1333333333333,0.783042098870763,0
"328",250,0.333333333333333,28.7666666666667,0.792952978186453,0
"329",250,0.333333333333333,30.4,0.805935981509229,0
"330",250,0.333333333333333,32.0333333333333,0.820221363542102,0
"331",250,0.333333333333333,33.6666666666667,0.825206837826803,0
"332",250,0.333333333333333,35.3,0.837331183985239,0
"333",250,0.333333333333333,36.9333333333333,0.851245006133204,0
"334",250,0.333333333333333,38.5666666666667,0.861269978671073,0
"335",250,0.333333333333333,40.2,0.85997324179238,0
"336",250,0.333333333333333,41.8333333333333,0.871236296911718,0
"337",250,0.333333333333333,43.4666666666667,0.873615345648033,0
"338",250,0.333333333333333,45.1,0.88727526448183,0
"339",250,0.333333333333333,46.7333333333333,0.887891451140955,0
"340",250,0.333333333333333,48.3666666666667,0.889916407219607,0
"341",250,0.333333333333333,50,0.899585230965913,0
"342",250,0.366666666666667,1,0.17441747625737,0.302
"343",250,0.366666666666667,2.63333333333333,0.263642459170463,0.14
"344",250,0.366666666666667,4.26666666666667,0.348652983000162,0.056
"345",250,0.366666666666667,5.9,0.404490676708227,0.026
"346",250,0.366666666666667,7.53333333333333,0.462526278068033,0.02
"347",250,0.366666666666667,9.16666666666667,0.513666396046796,0.006
"348",250,0.366666666666667,10.8,0.566049894258199,0
"349",250,0.366666666666667,12.4333333333333,0.596987232800496,0.002
"350",250,0.366666666666667,14.0666666666667,0.646318217545305,0
"351",250,0.366666666666667,15.7,0.677063388604586,0
"352",250,0.366666666666667,17.3333333333333,0.693256832424993,0
"353",250,0.366666666666667,18.9666666666667,0.715841074374973,0
"354",250,0.366666666666667,20.6,0.734997660354592,0
"355",250,0.366666666666667,22.2333333333333,0.767936650624643,0
"356",250,0.366666666666667,23.8666666666667,0.774614164562146,0
"357",250,0.366666666666667,25.5,0.799980555693088,0
"358",250,0.366666666666667,27.1333333333333,0.809709605156297,0
"359",250,0.366666666666667,28.7666666666667,0.831961508429624,0
"360",250,0.366666666666667,30.4,0.83517700898439,0
"361",250,0.366666666666667,32.0333333333333,0.856177559340484,0
"362",250,0.366666666666667,33.6666666666667,0.852338901423575,0
"363",250,0.366666666666667,35.3,0.860701528309018,0
"364",250,0.366666666666667,36.9333333333333,0.873000842813556,0
"365",250,0.366666666666667,38.5666666666667,0.876837777846795,0
"366",250,0.366666666666667,40.2,0.883241371325103,0
"367",250,0.366666666666667,41.8333333333333,0.894478169865912,0
"368",250,0.366666666666667,43.4666666666667,0.897051083441423,0
"369",250,0.366666666666667,45.1,0.903935777001998,0
"370",250,0.366666666666667,46.7333333333333,0.905865435351503,0
"371",250,0.366666666666667,48.3666666666667,0.910764430119595,0
"372",250,0.366666666666667,50,0.916871491522005,0
"373",250,0.4,1,0.182877582687572,0.264
"374",250,0.4,2.63333333333333,0.278196703553838,0.138
"375",250,0.4,4.26666666666667,0.364367202159831,0.046
"376",250,0.4,5.9,0.43357064321778,0.022
"377",250,0.4,7.53333333333333,0.464979585175846,0.012
"378",250,0.4,9.16666666666667,0.54170510972228,0.004
"379",250,0.4,10.8,0.600606176002784,0.002
"380",250,0.4,12.4333333333333,0.631577511211355,0.002
"381",250,0.4,14.0666666666667,0.657174982510133,0
"382",250,0.4,15.7,0.703980589857251,0
"383",250,0.4,17.3333333333333,0.731754639610473,0
"384",250,0.4,18.9666666666667,0.753647259837666,0
"385",250,0.4,20.6,0.765883054900504,0
"386",250,0.4,22.2333333333333,0.801015239902558,0
"387",250,0.4,23.8666666666667,0.813618666681998,0
"388",250,0.4,25.5,0.82146958702299,0
"389",250,0.4,27.1333333333333,0.837929018169397,0
"390",250,0.4,28.7666666666667,0.845754921836679,0
"391",250,0.4,30.4,0.862714995242516,0
"392",250,0.4,32.0333333333333,0.868030485537062,0
"393",250,0.4,33.6666666666667,0.875769755040037,0
"394",250,0.4,35.3,0.880619168187845,0
"395",250,0.4,36.9333333333333,0.8882335211483,0
"396",250,0.4,38.5666666666667,0.896614124806515,0
"397",250,0.4,40.2,0.908587832136642,0
"398",250,0.4,41.8333333333333,0.911643155158583,0
"399",250,0.4,43.4666666666667,0.91760297134192,0
"400",250,0.4,45.1,0.920061462993386,0
"401",250,0.4,46.7333333333333,0.926282220492499,0
"402",250,0.4,48.3666666666667,0.931703884811891,0
"403",250,0.4,50,0.934564655788224,0
"404",250,0.433333333333333,1,0.192542170363355,0.3
"405",250,0.433333333333333,2.63333333333333,0.282144580670297,0.134
"406",250,0.433333333333333,4.26666666666667,0.373450605157308,0.074
"407",250,0.433333333333333,5.9,0.453088185084481,0.02
"408",250,0.433333333333333,7.53333333333333,0.503640681052788,0.006
"409",250,0.433333333333333,9.16666666666667,0.571998181773398,0
"410",250,0.433333333333333,10.8,0.61510734484576,0
"411",250,0.433333333333333,12.4333333333333,0.66619863650301,0.002
"412",250,0.433333333333333,14.0666666666667,0.686966864046202,0
"413",250,0.433333333333333,15.7,0.71889056739944,0
"414",250,0.433333333333333,17.3333333333333,0.752396413214545,0
"415",250,0.433333333333333,18.9666666666667,0.773449150134581,0.002
"416",250,0.433333333333333,20.6,0.794870856387445,0
"417",250,0.433333333333333,22.2333333333333,0.800895076948523,0
"418",250,0.433333333333333,23.8666666666667,0.825655345054503,0
"419",250,0.433333333333333,25.5,0.846681565510015,0
"420",250,0.433333333333333,27.1333333333333,0.856622507003406,0
"421",250,0.433333333333333,28.7666666666667,0.872963540653854,0
"422",250,0.433333333333333,30.4,0.884081696969637,0
"423",250,0.433333333333333,32.0333333333333,0.892091130638726,0
"424",250,0.433333333333333,33.6666666666667,0.901208570791401,0
"425",250,0.433333333333333,35.3,0.912677180003185,0
"426",250,0.433333333333333,36.9333333333333,0.913683013297607,0
"427",250,0.433333333333333,38.5666666666667,0.922672501839115,0
"428",250,0.433333333333333,40.2,0.921799529741505,0
"429",250,0.433333333333333,41.8333333333333,0.921802333175076,0
"430",250,0.433333333333333,43.4666666666667,0.934319576821878,0
"431",250,0.433333333333333,45.1,0.937230441088238,0
"432",250,0.433333333333333,46.7333333333333,0.943564659782469,0
"433",250,0.433333333333333,48.3666666666667,0.942960200893326,0
"434",250,0.433333333333333,50,0.943501994458129,0
"435",250,0.466666666666667,1,0.173773409171641,0.306
"436",250,0.466666666666667,2.63333333333333,0.276214779105805,0.112
"437",250,0.466666666666667,4.26666666666667,0.391832599361434,0.048
"438",250,0.466666666666667,5.9,0.451488116501127,0.014
"439",250,0.466666666666667,7.53333333333333,0.538329960188252,0.006
"440",250,0.466666666666667,9.16666666666667,0.580440162169556,0
"441",250,0.466666666666667,10.8,0.632745926664491,0.002
"442",250,0.466666666666667,12.4333333333333,0.686229957502849,0
"443",250,0.466666666666667,14.0666666666667,0.707044381221913,0
"444",250,0.466666666666667,15.7,0.747961855414828,0
"445",250,0.466666666666667,17.3333333333333,0.775589504716194,0
"446",250,0.466666666666667,18.9666666666667,0.803266529214591,0
"447",250,0.466666666666667,20.6,0.818431627657787,0
"448",250,0.466666666666667,22.2333333333333,0.840718739539145,0
"449",250,0.466666666666667,23.8666666666667,0.85168575358974,0
"450",250,0.466666666666667,25.5,0.868902150429197,0
"451",250,0.466666666666667,27.1333333333333,0.886138898567805,0
"452",250,0.466666666666667,28.7666666666667,0.89114050628812,0
"453",250,0.466666666666667,30.4,0.897760800481427,0
"454",250,0.466666666666667,32.0333333333333,0.903865525225606,0
"455",250,0.466666666666667,33.6666666666667,0.90884594011715,0
"456",250,0.466666666666667,35.3,0.915443388593301,0
"457",250,0.466666666666667,36.9333333333333,0.925757722227252,0
"458",250,0.466666666666667,38.5666666666667,0.939050768275803,0
"459",250,0.466666666666667,40.2,0.938931785148431,0
"460",250,0.466666666666667,41.8333333333333,0.938234611874476,0
"461",250,0.466666666666667,43.4666666666667,0.947085425683488,0
"462",250,0.466666666666667,45.1,0.94812347083678,0
"463",250,0.466666666666667,46.7333333333333,0.954135011801198,0
"464",250,0.466666666666667,48.3666666666667,0.954778516239666,0
"465",250,0.466666666666667,50,0.959564001998916,0
"466",250,0.5,1,0.18298210587899,0.28
"467",250,0.5,2.63333333333333,0.287849064385282,0.118
"468",250,0.5,4.26666666666667,0.394531493828829,0.048
"469",250,0.5,5.9,0.469671741552035,0.01
"470",250,0.5,7.53333333333333,0.548022643647254,0.002
"471",250,0.5,9.16666666666667,0.612732922260416,0
"472",250,0.5,10.8,0.646384712605792,0
"473",250,0.5,12.4333333333333,0.706976740250458,0
"474",250,0.5,14.0666666666667,0.724956238713573,0
"475",250,0.5,15.7,0.772801436893409,0
"476",250,0.5,17.3333333333333,0.797910181485946,0
"477",250,0.5,18.9666666666667,0.832583851778686,0
"478",250,0.5,20.6,0.838488547240992,0
