"p1_red","farm_red","pct_hunt","scenario","mean_prev","fadeout"
0.25,0.6,0.95,"spillover",3.70665093173125e-05,1
0.25,0.65,0.2,"spillover",2.12938811452715e-05,1
0.25,0.65,0.5,"spillover",5.40602306940881e-05,1
0.25,0.65,0.95,"spillover",3.22610324206431e-05,0.998
0.25,0.7,0.2,"spillover",2.13796482568534e-05,1
0.25,0.7,0.5,"spillover",2.69197361509328e-05,1
0.25,0.7,0.95,"spillover",1.62210931212072e-05,1
0.25,0.75,0.2,"spillover",3.71475091880917e-05,0.996
0.25,0.75,0.5,"spillover",1.63004168851089e-05,0.996
0.25,0.75,0.95,"spillover",1.70555854196592e-05,1
0.25,0.8,0.2,"spillover",3.18216251315725e-05,0.998
0.25,0.8,0.5,"spillover",3.7137155377319e-05,1
0.25,0.8,0.95,"spillover",3.67515928259599e-05,1
0.25,0.85,0.2,"spillover",1.60437711654263e-05,0.998
0.25,0.85,0.5,"spillover",1.62152411281151e-05,1
0.25,0.85,0.95,"spillover",2.07279625621993e-05,1
0.25,0.9,0.2,"spillover",5.33333333333333e-06,1
0.25,0.9,0.5,"spillover",4.72567024715328e-05,0.998
0.25,0.9,0.95,"spillover",0,1
0.25,0.95,0.2,"spillover",1.54380271418433e-05,0.998
0.25,0.95,0.5,"spillover",5.03778337531486e-06,1
0.25,0.95,0.95,"spillover",0,1
0.25,1,0.2,"spillover",0,1
0.25,1,0.5,"spillover",0,1
0.25,1,0.95,"spillover",0,1
0.3,0,0.2,"spillover",8.59066126659238e-05,0.994
0.3,0,0.5,"spillover",0.000107011287505616,0.998
0.3,0,0.95,"spillover",0.000123868564653625,0.996
0.3,0.05,0.2,"spillover",0.000100859428331845,0.996
0.3,0.05,0.5,"spillover",0.000123165322702759,1
0.3,0.05,0.95,"spillover",6.31338596309912e-05,1
0.3,0.1,0.2,"spillover",0.000110372427945898,0.998
0.3,0.1,0.5,"spillover",0.000101161529873646,0.996
0.3,0.1,0.95,"spillover",0.000103040775125244,1
0.3,0.15,0.2,"spillover",5.518840880933e-05,1
0.3,0.15,0.5,"spillover",9.0333899804741e-05,1
0.3,0.15,0.95,"spillover",0.000106869218083524,0.998
0.3,0.2,0.2,"spillover",0.000100282511793519,0.992
0.3,0.2,0.5,"spillover",9.98881486932442e-05,0.994
0.3,0.2,0.95,"spillover",0.000102003184213699,0.998
0.3,0.25,0.2,"spillover",6.5020907925733e-05,0.998
0.3,0.25,0.5,"spillover",5.91061128720433e-05,1
0.3,0.25,0.95,"spillover",8.58115504183942e-05,0.998
0.3,0.3,0.2,"spillover",6.98850384508216e-05,0.996
0.3,0.3,0.5,"spillover",4.8241941842797e-05,0.998
0.3,0.3,0.95,"spillover",7.03067326345373e-05,0.998
0.3,0.35,0.2,"spillover",4.76255104865145e-05,0.998
0.3,0.35,0.5,"spillover",4.85724563591061e-05,1
0.3,0.35,0.95,"spillover",7.9475751796672e-05,1
0.3,0.4,0.2,"spillover",5.85320168680938e-05,1
0.3,0.4,0.5,"spillover",3.19395777048045e-05,1
0.3,0.4,0.95,"spillover",7.15692495646714e-05,1
0.3,0.45,0.2,"spillover",5.30064839527379e-05,1
0.3,0.45,0.5,"spillover",5.9129219946841e-05,0.998
0.3,0.45,0.95,"spillover",6.55011921928327e-05,1
0.3,0.5,0.2,"spillover",6.88610919515219e-05,0.996
0.3,0.5,0.5,"spillover",7.45939540794451e-05,0.996
0.3,0.5,0.95,"spillover",3.25388399062749e-05,0.998
0.3,0.55,0.2,"spillover",2.63905161045988e-05,1
0.3,0.55,0.5,"spillover",4.7683820966346e-05,0.994
0.3,0.55,0.95,"spillover",5.83894059918828e-05,1
0.3,0.6,0.2,"spillover",6.99902456913585e-05,0.998
0.3,0.6,0.5,"spillover",5.83124673334231e-05,0.998
0.3,0.6,0.95,"spillover",5.85306405181214e-05,0.998
0.3,0.65,0.2,"spillover",1.59754244907349e-05,1
0.3,0.65,0.5,"spillover",5.42000860123967e-05,0.996
0.3,0.65,0.95,"spillover",5.97341076875607e-05,0.998
0.3,0.7,0.2,"spillover",4.27101920408094e-05,1
0.3,0.7,0.5,"spillover",3.77541018678723e-05,0.998
0.3,0.7,0.95,"spillover",3.82482287316108e-05,0.998
0.3,0.75,0.2,"spillover",3.6979383302132e-05,1
0.3,0.75,0.5,"spillover",1.5952277954864e-05,1
0.3,0.75,0.95,"spillover",5.86722724368694e-05,1
0.3,0.8,0.2,"spillover",2.10962390542999e-05,0.998
0.3,0.8,0.5,"spillover",2.13566745723668e-05,1
0.3,0.8,0.95,"spillover",2.71850861060463e-05,1
0.3,0.85,0.2,"spillover",1.05576912362806e-05,1
0.3,0.85,0.5,"spillover",1.04031385281385e-05,1
0.3,0.85,0.95,"spillover",1.10345037517313e-05,1
0.3,0.9,0.2,"spillover",1.03225978315885e-05,0.998
0.3,0.9,0.5,"spillover",0,1
0.3,0.9,0.95,"spillover",1.0445644466263e-05,0.998
0.3,0.95,0.2,"spillover",5.76368876080692e-06,1
0.3,0.95,0.5,"spillover",1.56264892249442e-05,1
0.3,0.95,0.95,"spillover",5.60224089635854e-06,1
0.3,1,0.2,"spillover",0,1
0.3,1,0.5,"spillover",0,1
0.3,1,0.95,"spillover",0,1
0.35,0,0.2,"spillover",8.38778339321963e-05,1
0.35,0,0.5,"spillover",0.000111219473989256,0.992
0.35,0,0.95,"spillover",7.48232348260026e-05,0.994
0.35,0.05,0.2,"spillover",0.000105350341309368,0.998
0.35,0.05,0.5,"spillover",0.000100591047486276,1
0.35,0.05,0.95,"spillover",0.000107477484122469,0.998
0.35,0.1,0.2,"spillover",7.98802904404889e-05,0.998
0.35,0.1,0.5,"spillover",0.000111398887822201,0.996
0.35,0.1,0.95,"spillover",0.000129717232362784,0.994
0.35,0.15,0.2,"spillover",8.09577642441334e-05,0.996
0.35,0.15,0.5,"spillover",9.04267138004158e-05,0.994
0.35,0.15,0.95,"spillover",9.59385279614032e-05,1
0.35,0.2,0.2,"spillover",5.26981687980203e-05,1
0.35,0.2,0.5,"spillover",9.61542014976358e-05,0.998
0.35,0.2,0.95,"spillover",0.000133687458907697,0.996
0.35,0.25,0.2,"spillover",6.88876357314919e-05,1
0.35,0.25,0.5,"spillover",0.000134458848808309,0.994
0.35,0.25,0.95,"spillover",8.06198558921239e-05,1
0.35,0.3,0.2,"spillover",6.87117578077278e-05,1
0.35,0.3,0.5,"spillover",3.75409498619658e-05,0.998
0.35,0.3,0.95,"spillover",8.47105358527092e-05,0.992
0.35,0.35,0.2,"spillover",7.48605732704935e-05,0.998
0.35,0.35,0.5,"spillover",7.32596247327255e-05,0.998
0.35,0.35,0.95,"spillover",7.02124902902056e-05,0.996
0.35,0.4,0.2,"spillover",8.66032581008734e-05,0.994
