"size","pct_hunt","prev_ratio","fadeout"
675,0.1,0.0830649,1
675,0.15,0.0412848266666667,1
675,0.2,0.06894,1
675,0.25,0.0663774266666667,0.996
675,0.3,0.15883611,1
675,0.35,0.0511823866666667,0.998
675,0.4,0.217133596666667,1
675,0.45,0.182042776666667,1
675,0.5,0.323686576666667,1
675,0.55,0.174085153333333,0.998
675,0.6,0.15702295,0.998
675,0.65,0.147193143333333,0.998
675,0.7,0.226662466666667,1
675,0.75,0.34640479,0.998
675,0.8,0.317807503333333,0.998
675,0.85,0.352270403333333,1
675,0.9,0.383024606666667,1
675,0.95,0.186252553333333,0.998
675,1,0.371430993333333,1
700,0,0,1
700,0.05,0.0041,0.998
700,0.1,0.0576197666666667,1
700,0.15,0.0404104566666667,1
700,0.2,0.0704736366666667,0.998
700,0.25,0.0353170466666667,0.996
700,0.3,0.09076563,1
700,0.35,0.17078238,1
700,0.4,0.0871577366666667,1
700,0.45,0.13296672,1
700,0.5,0.252823526666667,1
700,0.55,0.195886543333333,1
700,0.6,0.164361133333333,0.994
700,0.65,0.23826502,0.996
700,0.7,0.201553906666667,1
700,0.75,0.363040963333333,1
700,0.8,0.23142017,1
700,0.85,0.301831573333333,0.996
700,0.9,0.501427396666667,0.998
700,0.95,0.45763001,1
700,1,0.26371145,1
725,0,0,1
725,0.05,0.00551902666666667,1
725,0.1,0.09525433,1
725,0.15,0.0172122733333333,1
725,0.2,0.06848261,1
725,0.25,0.0936999533333333,0.998
725,0.3,0.07251609,0.998
725,0.35,0.11620196,0.998
725,0.4,0.119415716666667,0.998
725,0.45,0.15573585,1
725,0.5,0.28820345,1
725,0.55,0.202587236666667,0.998
725,0.6,0.27364732,1
725,0.65,0.18446701,0.998
725,0.7,0.14237915,0.998
725,0.75,0.384663783333333,1
725,0.8,0.206824566666667,1
725,0.85,0.274945646666667,1
725,0.9,0.4072033,1
725,0.95,0.263955656666667,1
725,1,0.422233476666667,1
750,0,0,1
750,0.05,0.0153615333333333,1
750,0.1,0.00256889,1
750,0.15,0.0283955366666667,1
750,0.2,0.0346214666666667,1
750,0.25,0.0489621833333333,1
750,0.3,0.0901970666666667,1
750,0.35,0.12812323,1
750,0.4,0.0958316366666667,1
750,0.45,0.181243743333333,0.998
750,0.5,0.14779709,1
750,0.55,0.13228505,0.998
750,0.6,0.21346945,0.998
750,0.65,0.300157543333333,1
750,0.7,0.298374456666667,1
750,0.75,0.266380373333333,1
750,0.8,0.195793916666667,1
750,0.85,0.286905143333333,1
750,0.9,0.258835103333333,1
750,0.95,0.41204841,1
750,1,0.26273112,1
