"size","pct_hunt","prev_ratio","fadeout"
200,0.0351164682028144,0.0412442472,0.098
200,0.0541670941982196,0.048853793,0.106
200,0.0743728505422349,0.0713526053333333,0.108
200,0.0958829132246636,0.0760251497,0.13
200,0.118877362571405,0.0995333391333333,0.132
200,0.14357635712942,0.114563229866667,0.134
200,0.170252986440482,0.1358315159,0.106
200,0.199251728640242,0.159628879533333,0.112
200,0.231015728519871,0.189233099933333,0.138
200,0.266128493821359,0.221332511733333,0.09
200,0.305380247707677,0.238140708766667,0.104
200,0.349878809151909,0.2618141649,0.128
200,0.40124649940353,0.345925668866667,0.098
200,0.461998135370297,0.321877217166667,0.12
200,0.536345997470924,0.386219386833333,0.104
200,0.632184492904714,0.424212020033333,0.104
200,0.767228499250403,0.464468629533333,0.124
200,0.997944692090303,0.552342568433333,0.128
200,3.07011345732543,0.861744985466667,0.126
225,0,0,0.086
225,0.0170960104145021,0.0156616046666667,0.058
225,0.0351164682028144,0.0332362133333333,0.068
225,0.0541670941982196,0.0568031721,0.074
225,0.0743728505422349,0.0727449061666667,0.062
225,0.0958829132246636,0.0848678464666667,0.074
225,0.118877362571405,0.119640197333333,0.07
225,0.14357635712942,0.126739809333333,0.064
225,0.170252986440482,0.1504917034,0.062
225,0.199251728640242,0.178686972833333,0.072
225,0.231015728519871,0.191215914,0.07
225,0.266128493821359,0.2151215455,0.068
225,0.305380247707677,0.246181167633333,0.052
225,0.349878809151909,0.273651854433333,0.072
225,0.40124649940353,0.319622304733333,0.078
225,0.461998135370297,0.345503975866667,0.074
225,0.536345997470924,0.4007605596,0.086
225,0.632184492904714,0.435415879866667,0.07
225,0.767228499250403,0.4871819905,0.084
225,0.997944692090303,0.6002182234,0.094
225,3.07011345732543,0.903963202,0.08
250,0,0,0.04
250,0.0170960104145021,0.014154042,0.048
250,0.0351164682028144,0.0333618946666667,0.084
250,0.0541670941982196,0.0672105493333333,0.038
250,0.0743728505422349,0.0636087006,0.046
250,0.0958829132246636,0.0936203733666667,0.046
250,0.118877362571405,0.115092214633333,0.044
250,0.14357635712942,0.1296711225,0.04
250,0.170252986440482,0.146543451433333,0.058
250,0.199251728640242,0.171688189466667,0.042
250,0.231015728519871,0.206127955066667,0.046
250,0.266128493821359,0.2276655769,0.046
250,0.305380247707677,0.273577160333333,0.036
250,0.349878809151909,0.293180523166667,0.044
250,0.40124649940353,0.310015787533333,0.054
250,0.461998135370297,0.347917222,0.04
250,0.536345997470924,0.383507734266667,0.052
250,0.632184492904714,0.444437955633333,0.04
250,0.767228499250403,0.519603561133333,0.036
250,0.997944692090303,0.6201762731,0.038
250,3.07011345732543,0.9104565111,0.06
275,0,0,0.06
275,0.0170960104145021,0.0162324373333333,0.062
275,0.0351164682028144,0.0318044633333333,0.038
275,0.0541670941982196,0.0517281445333333,0.044
275,0.0743728505422349,0.0733303957,0.068
275,0.0958829132246636,0.085010589,0.05
275,0.118877362571405,0.1060048384,0.054
275,0.14357635712942,0.123074473733333,0.056
275,0.170252986440482,0.150482309466667,0.05
275,0.199251728640242,0.180962635933333,0.05
275,0.231015728519871,0.1945464998,0.056
275,0.266128493821359,0.229383982166667,0.048
275,0.305380247707677,0.2517591176,0.042
275,0.349878809151909,0.284303877866667,0.048
275,0.40124649940353,0.3226389987,0.046
275,0.461998135370297,0.390875600333333,0.044
275,0.536345997470924,0.399388942433333,0.054
275,0.632184492904714,0.4623896686,0.046
275,0.767228499250403,0.517660407566667,0.034
275,0.997944692090303,0.5906081359,0.04
275,3.07011345732543,0.879787623833333,0.072
300,0,0,0.02
300,0.0170960104145021,0.018981908,0.036
300,0.0351164682028144,0.0321128536666667,0.028
300,0.0541670941982196,0.048658015,0.038
300,0.0743728505422349,0.0708334107666667,0.032
300,0.0958829132246636,0.0901266993,0.034
300,0.118877362571405,0.113203203,0.032
300,0.14357635712942,0.134387933666667,0.03
300,0.170252986440482,0.1510984689,0.028
300,0.199251728640242,0.174589010133333,0.028
300,0.231015728519871,0.2025899095,0.028
300,0.266128493821359,0.229557116766667,0.032
300,0.305380247707677,0.254695583366667,0.036
300,0.349878809151909,0.2919790524,0.026
300,0.40124649940353,0.3324411777,0.028
300,0.461998135370297,0.3564470194,0.034
300,0.536345997470924,0.395492952266667,0.032
300,0.632184492904714,0.444727304966667,0.04
300,0.767228499250403,0.5229802778,0.014
300,0.997944692090303,0.607472191966667,0.032
300,3.07011345732543,0.9124797948,0.042
325,0,0,0.028
325,0.0170960104145021,0.01787758,0.018
325,0.0351164682028144,0.036576976,0.022
325,0.0541670941982196,0.050974003,0.024
325,0.0743728505422349,0.0653197923333333,0.038
325,0.0958829132246636,0.0857112006666667,0.022
325,0.118877362571405,0.107514901333333,0.03
325,0.14357635712942,0.130154958933333,0.018
325,0.170252986440482,0.146584710666667,0.02
325,0.199251728640242,0.178752540666667,0.026
325,0.231015728519871,0.200172344166667,0.022
325,0.266128493821359,0.221786677766667,0.02
325,0.305380247707677,0.256379208766667,0.024
325,0.349878809151909,0.286870772266667,0.022
325,0.40124649940353,0.313771553033333,0.028
325,0.461998135370297,0.3565046168,0.014
325,0.536345997470924,0.401099663066667,0.016
325,0.632184492904714,0.461403588633333,0.016
325,0.767228499250403,0.5254425875,0.028
325,0.997944692090303,0.598604642266667,0.042
325,3.07011345732543,0.933627861,0.026
350,0,0,0.02
350,0.0170960104145021,0.016725173,0.016
350,0.0351164682028144,0.03423764,0.018
350,0.0541670941982196,0.0515784973333333,0.028
350,0.0743728505422349,0.0720030784333333,0.016
350,0.0958829132246636,0.0920692936666667,0.03
350,0.118877362571405,0.106312316833333,0.026
350,0.14357635712942,0.127630397533333,0.018
350,0.170252986440482,0.156077882666667,0.014
350,0.199251728640242,0.175346878133333,0.014
350,0.231015728519871,0.2040931012,0.024
350,0.266128493821359,0.233929409233333,0.014
350,0.305380247707677,0.260065629166667,0.02
350,0.349878809151909,0.2864537496,0.022
350,0.40124649940353,0.3229723228,0.018
350,0.461998135370297,0.364582662266667,0.018
350,0.536345997470924,0.407665096133333,0.022
350,0.632184492904714,0.4574157217,0.016
350,0.767228499250403,0.528669296233333,0.02
350,0.997944692090303,0.6142229287,0.03
350,3.07011345732543,0.9440208056,0.008
375,0,0,0.006
375,0.0170960104145021,0.014609521,0.012
375,0.0351164682028144,0.0322288746666667,0.01
375,0.0541670941982196,0.0508445726666667,0.022
375,0.0743728505422349,0.0672911226666667,0.008
375,0.0958829132246636,0.0877235913666667,0.022
375,0.118877362571405,0.111441266333333,0.004
375,0.14357635712942,0.132063077233333,0.018
375,0.170252986440482,0.151206440733333,0.014
375,0.199251728640242,0.177235927533333,0.01
375,0.231015728519871,0.202187454666667,0.016
375,0.266128493821359,0.227831338266667,0.01
375,0.305380247707677,0.262941361633333,0.02
375,0.349878809151909,0.2911987964,0.014
375,0.40124649940353,0.323422403733333,0.006
375,0.461998135370297,0.3683083503,0.008
375,0.536345997470924,0.404987386,0.012
375,0.632184492904714,0.476040953933333,0.014
375,0.767228499250403,0.5321902046,0.008
375,0.997944692090303,0.630013763966667,0.008
375,3.07011345732543,0.955928874166667,0.004
400,0,0,0.014
400,0.0170960104145021,0.016346741,0.008
400,0.0351164682028144,0.035293975,0.008
400,0.0541670941982196,0.0508455613333333,0.01
400,0.0743728505422349,0.0712527043333333,0.008
400,0.0958829132246636,0.100330399466667,0.012
400,0.118877362571405,0.108252409233333,0.008
400,0.14357635712942,0.133784318233333,0.014
400,0.170252986440482,0.162731399033333,0.018
400,0.199251728640242,0.1716655615,0.026
400,0.231015728519871,0.209637827,0.01
400,0.266128493821359,0.2274544168,0.01
400,0.305380247707677,0.253657742233333,0.01
400,0.349878809151909,0.292911331833333,0.006
400,0.40124649940353,0.3185896939,0.012
400,0.461998135370297,0.369497165866667,0.02
400,0.536345997470924,0.4198080076,0.004
400,0.632184492904714,0.458363526166667,0.012
400,0.767228499250403,0.527204522166667,0.01
400,0.997944692090303,0.6215913859,0.012
400,3.07011345732543,0.941785470366667,0.004
425,0,0,0.008
425,0.0170960104145021,0.016560565,0.01
425,0.0351164682028144,0.0343230916666667,0.006
425,0.0541670941982196,0.0535525612333333,0.012
425,0.0743728505422349,0.0692437186666667,0.014
425,0.0958829132246636,0.0882631935333333,0.004
425,0.118877362571405,0.1084859268,0.006
425,0.14357635712942,0.129894125466667,0.006
425,0.170252986440482,0.148032516366667,0.014
425,0.199251728640242,0.1783819472,0.002
425,0.231015728519871,0.213084773566667,0.01
425,0.266128493821359,0.240145504833333,0.014
425,0.305380247707677,0.264045557033333,0.006
425,0.349878809151909,0.288126191333333,0.008
425,0.40124649940353,0.3221436337,0.008
425,0.461998135370297,0.370734388633333,0.002
425,0.536345997470924,0.399284177066667,0.012
425,0.632184492904714,0.459196127233333,0.008
425,0.767228499250403,0.535270701766667,0.004
425,0.997944692090303,0.626578168533333,0.016
425,3.07011345732543,0.937862089833333,0.01
450,0,0,0.008
450,0.0170960104145021,0.016237431,0.002
450,0.0351164682028144,0.0383216434,0.004
450,0.0541670941982196,0.0539068963333333,0.004
450,0.0743728505422349,0.0701897876666667,0.002
450,0.0958829132246636,0.0892963656666667,0.004
450,0.118877362571405,0.109628535233333,0.01
450,0.14357635712942,0.131139604666667,0.004
450,0.170252986440482,0.152237083866667,0.008
450,0.199251728640242,0.1799767218,0.006
450,0.231015728519871,0.203255081133333,0.004
450,0.266128493821359,0.236867241966667,0.002
450,0.305380247707677,0.256118468966667,0.004
450,0.349878809151909,0.292408217866667,0.004
450,0.40124649940353,0.3299069552,0.006
450,0.461998135370297,0.364256692166667,0.006
450,0.536345997470924,0.413594711133333,0.01
450,0.632184492904714,0.4602951496,0.01
450,0.767228499250403,0.530677193533333,0.002
450,0.997944692090303,0.625801174966667,0.006
450,3.07011345732543,0.945848058666667,0.006
475,0,0,0.006
475,0.0170960104145021,0.017650422,0.01
475,0.0351164682028144,0.0344453466666667,0.004
475,0.0541670941982196,0.0489921512333333,0.006
475,0.0743728505422349,0.0759667374333333,0.01
475,0.0958829132246636,0.0924431324,NA
475,0.118877362571405,0.1140701353,0.004
475,0.14357635712942,0.1297772334,0.01
475,0.170252986440482,0.154759879866667,0.008
475,0.199251728640242,0.1762067045,0.002
475,0.231015728519871,0.200323799666667,0.002
475,0.266128493821359,0.229234549566667,0.004
475,0.305380247707677,0.2611372614,0.006
475,0.349878809151909,0.293620455,0.008
475,0.40124649940353,0.328689769233333,0.006
475,0.461998135370297,0.3587819895,0.008
475,0.536345997470924,0.405748811133333,0.002
475,0.632184492904714,0.472814684566667,0.004
475,0.767228499250403,0.523543812766667,0.002
475,0.997944692090303,0.628038316233333,0.002
475,3.07011345732543,0.9388876621,0.008
500,0,0,0.002
500,0.0170960104145021,0.0162115616666667,0.006
500,0.0351164682028144,0.0343866986666667,NA
500,0.0541670941982196,0.0516433675,0.002
500,0.0743728505422349,0.0696025999333333,0.004
500,0.0958829132246636,0.089450114,0.006
500,0.118877362571405,0.1171140519,0.006
500,0.14357635712942,0.1307718815,0.002
500,0.170252986440482,0.154209164866667,0.004
500,0.199251728640242,0.1775060642,NA
500,0.231015728519871,0.200061277666667,NA
500,0.266128493821359,0.2316948671,0.002
500,0.305380247707677,0.257801902066667,NA
500,0.349878809151909,0.291264224766667,0.004
500,0.40124649940353,0.329100026566667,0.004
500,0.461998135370297,0.3669236442,0.008
500,0.536345997470924,0.416140969633333,0.004
500,0.632184492904714,0.464309651,0.004
500,0.767228499250403,0.526521954733333,NA
500,0.997944692090303,0.628795462933333,0.01
500,3.07011345732543,0.937561805866667,0.006
525,0,0,NA
525,0.0170960104145021,0.017513141,0.002
525,0.0351164682028144,0.0372886419,0.002
525,0.0541670941982196,0.0528009647,0.004
525,0.0743728505422349,0.0734166875666667,0.002
525,0.0958829132246636,0.0864386956666667,NA
525,0.118877362571405,0.111245411666667,0.002
525,0.14357635712942,0.1333944511,0.004
525,0.170252986440482,0.153890232266667,NA
525,0.199251728640242,0.178884224533333,0.004
525,0.231015728519871,0.207083208733333,0.002
525,0.266128493821359,0.2318712398,0.002
525,0.305380247707677,0.261261543333333,0.004
525,0.349878809151909,0.293281728966667,0.004
525,0.40124649940353,0.331069528566667,NA
525,0.461998135370297,0.3652400393,0.002
525,0.536345997470924,0.413020901933333,0.004
525,0.632184492904714,0.467497620166667,NA
525,0.767228499250403,0.531341605433333,0.004
525,0.997944692090303,0.6408416581,NA
525,3.07011345732543,0.9466433027,0.002
550,0,0,NA
550,0.0170960104145021,0.017667641,NA
550,0.0351164682028144,0.0361568418,NA
550,0.0541670941982196,0.0532720733333333,0.002
550,0.0743728505422349,0.0735037311666667,0.002
550,0.0958829132246636,0.090122217,NA
550,0.118877362571405,0.111579976733333,0.002
550,0.14357635712942,0.1330744356,0.002
550,0.170252986440482,0.1580548446,NA
550,0.199251728640242,0.1760262937,0.002
550,0.231015728519871,0.206645596166667,NA
550,0.266128493821359,0.233522562633333,0.002
550,0.305380247707677,0.2666073531,NA
550,0.349878809151909,0.2976076793,NA
550,0.40124649940353,0.332786542366667,0.006
550,0.461998135370297,0.369013807166667,0.008
550,0.536345997470924,0.414357197933333,NA
550,0.632184492904714,0.466334526633333,0.002
550,0.767228499250403,0.528796610666667,NA
550,0.997944692090303,0.626475696333333,0.002
550,3.07011345732543,0.952565547466667,NA
575,0,0,NA
575,0.0170960104145021,0.0162954256666667,0.004
575,0.0351164682028144,0.0335384386666667,NA
575,0.0541670941982196,0.051960103,NA
575,0.0743728505422349,0.070132253,0.002
575,0.0958829132246636,0.0923770974333333,0.002
575,0.118877362571405,0.109558777133333,NA
575,0.14357635712942,0.131783770666667,0.002
575,0.170252986440482,0.157284701933333,NA
575,0.199251728640242,0.1785851845,NA
575,0.231015728519871,0.205725527066667,0.002
575,0.266128493821359,0.232466810733333,NA
575,0.305380247707677,0.259858213733333,NA
575,0.349878809151909,0.2911195947,NA
575,0.40124649940353,0.328871385533333,0.002
575,0.461998135370297,0.377631763433333,NA
575,0.536345997470924,0.4183364211,NA
575,0.632184492904714,0.464720484633333,NA
575,0.767228499250403,0.536555042733333,NA
575,0.997944692090303,0.627629235866667,NA
575,3.07011345732543,0.9486794876,0.002
600,0,0,0.004
600,0.0170960104145021,0.0167171796666667,0.004
600,0.0351164682028144,0.033680505,0.002
600,0.0541670941982196,0.0523408853333333,0.004
600,0.0743728505422349,0.0715607925666667,NA
600,0.0958829132246636,0.0906249117,NA
600,0.118877362571405,0.108748393566667,NA
600,0.14357635712942,0.132420074333333,NA
600,0.170252986440482,0.157374239966667,NA
600,0.199251728640242,0.177053782533333,0.002
600,0.231015728519871,0.208069444033333,0.002
600,0.266128493821359,0.233533063266667,NA
600,0.305380247707677,0.262836554133333,NA
600,0.349878809151909,0.292203653933333,0.002
600,0.40124649940353,0.320777274466667,0.002
600,0.461998135370297,0.3614902356,0.002
600,0.536345997470924,0.414361875033333,NA
600,0.632184492904714,0.470988080533333,0.002
600,0.767228499250403,0.5341933419,NA
600,0.997944692090303,0.622929642466667,0.002
600,3.07011345732543,0.950888635633333,NA
625,0,0,NA
625,0.0170960104145021,0.016670137,NA
625,0.0351164682028144,0.034572093,NA
625,0.0541670941982196,0.0529699899,NA
625,0.0743728505422349,0.072596779,NA
625,0.0958829132246636,0.089487851,NA
625,0.118877362571405,0.113073077666667,NA
625,0.14357635712942,0.1346812316,NA
625,0.170252986440482,0.1531520748,NA
625,0.199251728640242,0.1795483159,NA
625,0.231015728519871,0.203359206,0.002
625,0.266128493821359,0.242019301666667,0.004
625,0.305380247707677,0.260636444033333,NA
625,0.349878809151909,0.293740284166667,NA
625,0.40124649940353,0.331309840366667,0.002
625,0.461998135370297,0.368953310866667,NA
625,0.536345997470924,0.4196204692,NA
625,0.632184492904714,0.466386295433333,NA
625,0.767228499250403,0.542174137966667,0.002
625,0.997944692090303,0.627904298833333,NA
625,3.07011345732543,0.947830648033333,NA
650,0,0,NA
650,0.0170960104145021,0.016829121,NA
650,0.0351164682028144,0.034445373,NA
650,0.0541670941982196,0.0508389673333333,0.002
650,0.0743728505422349,0.0753387906666667,0.004
650,0.0958829132246636,0.0933445906666667,NA
650,0.118877362571405,0.110856103633333,NA
650,0.14357635712942,0.134429305433333,0.002
650,0.170252986440482,0.158346787266667,0.002
650,0.199251728640242,0.181877604933333,NA
650,0.231015728519871,0.203140832433333,NA
650,0.266128493821359,0.230839684433333,0.002
650,0.305380247707677,0.261188408033333,NA
650,0.349878809151909,0.295978455633333,NA
650,0.40124649940353,0.327163755833333,NA
650,0.461998135370297,0.366946285733333,NA
650,0.536345997470924,0.408159575833333,0.002
650,0.632184492904714,0.466969823433333,0.004
650,0.767228499250403,0.530767676433333,NA
650,0.997944692090303,0.621382369533333,0.002
650,3.07011345732543,0.949326572633333,NA
675,0,0,0.002
675,0.0170960104145021,0.0166148596666667,NA
675,0.0351164682028144,0.034629044,NA
675,0.0541670941982196,0.0522358366666667,NA
675,0.0743728505422349,0.0686126783333333,NA
675,0.0958829132246636,0.0918060983333333,NA
675,0.118877362571405,0.113503697733333,0.002
675,0.14357635712942,0.134157462833333,NA
675,0.170252986440482,0.1561565885,NA
675,0.199251728640242,0.1780077496,NA
675,0.231015728519871,0.202713919666667,0.002
675,0.266128493821359,0.238170198433333,NA
675,0.305380247707677,0.259195574333333,NA
675,0.349878809151909,0.293116603566667,NA
675,0.40124649940353,0.328908282333333,NA
675,0.461998135370297,0.3990350247,NA
675,0.536345997470924,0.4084358833,0.002
675,0.632184492904714,0.465522187566667,NA
675,0.767228499250403,0.530122981833333,NA
675,0.997944692090303,0.6443373314,0.002
675,3.07011345732543,0.947894822,NA
700,0,0,NA
700,0.0170960104145021,0.016949687,NA
700,0.0351164682028144,0.038523832,NA
700,0.0541670941982196,0.0520740191333333,NA
700,0.0743728505422349,0.0727067756666667,0.002
700,0.0958829132246636,0.0899703163333333,NA
700,0.118877362571405,0.1116259504,NA
700,0.14357635712942,0.135956093766667,0.002
700,0.170252986440482,0.159573483,NA
700,0.199251728640242,0.175831028833333,NA
700,0.231015728519871,0.2042464047,NA
700,0.266128493821359,0.237390251433333,NA
700,0.305380247707677,0.263763179666667,NA
700,0.349878809151909,0.288999542633333,NA
700,0.40124649940353,0.3243446671,NA
700,0.461998135370297,0.367666988966667,0.002
700,0.536345997470924,0.413447054366667,NA
700,0.632184492904714,0.463315596366667,0.002
700,0.767228499250403,0.5288745533,NA
700,0.997944692090303,0.624505866633333,NA
700,3.07011345732543,0.947589218266667,NA
725,0,0,0.002
725,0.0170960104145021,0.0154566586666667,NA
725,0.0351164682028144,0.032556695,NA
725,0.0541670941982196,0.0529007566666667,NA
725,0.0743728505422349,0.0734246456666667,NA
725,0.0958829132246636,0.0887652637,NA
725,0.118877362571405,0.110701240166667,NA
725,0.14357635712942,0.130554860966667,NA
725,0.170252986440482,0.154875454233333,NA
725,0.199251728640242,0.183697429366667,NA
725,0.231015728519871,0.210866456066667,NA
725,0.266128493821359,0.2380269143,NA
725,0.305380247707677,0.265167386,NA
725,0.349878809151909,0.2901346061,NA
725,0.40124649940353,0.329364963366667,NA
725,0.461998135370297,0.372000849666667,0.002
725,0.536345997470924,0.414965810566667,NA
725,0.632184492904714,0.468745644533333,NA
725,0.767228499250403,0.5308492753,NA
725,0.997944692090303,0.629271206833333,NA
725,3.07011345732543,0.953116131633333,NA
750,0,0,0.002
750,0.0170960104145021,0.0155129396666667,NA
750,0.0351164682028144,0.034043845,NA
750,0.0541670941982196,0.0482987190333333,NA
750,0.0743728505422349,0.072996505,NA
750,0.0958829132246636,0.0893643162666667,NA
750,0.118877362571405,0.1095032694,NA
750,0.14357635712942,0.129444765266667,NA
750,0.170252986440482,0.157054395066667,NA
750,0.199251728640242,0.180168352133333,0.002
750,0.231015728519871,0.203644432266667,0.002
750,0.266128493821359,0.231304275366667,NA
750,0.305380247707677,0.259211436333333,NA
750,0.349878809151909,0.2876075656,NA
750,0.40124649940353,0.339684402066667,NA
750,0.461998135370297,0.369378591966667,NA
750,0.536345997470924,0.4065824256,NA
750,0.632184492904714,0.463441856633333,NA
750,0.767228499250403,0.5285121741,0.002
750,0.997944692090303,0.623817531033333,NA
750,3.07011345732543,0.946347666,NA
